data.regionid,data.dnoregion,data.shortname,data.data.from,data.data.to,data.data.intensity.forecast,data.data.intensity.index,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T01:30Z,2020-01-06T02:00Z,45,very low,0,0,10.7,15.1,0,0,0,0,74.2
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T02:00Z,2020-01-06T02:30Z,38,very low,0,0,10,15.4,0,0,0,0,74.6
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T02:30Z,2020-01-06T03:00Z,25,very low,0,0,6.5,21.2,0,0,0,0,72.3
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T03:00Z,2020-01-06T03:30Z,23,very low,0,0,6.1,21.9,0,0,0,0,72
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T03:30Z,2020-01-06T04:00Z,25,very low,0,0,6.4,19.6,0,0,0,0,74
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T04:00Z,2020-01-06T04:30Z,30,very low,0,0,7.4,16.9,0,0,0,0,75.7
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T04:30Z,2020-01-06T05:00Z,32,very low,0,0,8.5,15.9,0,0,0,0,75.6
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T05:00Z,2020-01-06T05:30Z,33,very low,0,0,8.2,16.1,0,0,0,0,75.7
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T05:30Z,2020-01-06T06:00Z,39,very low,0,0,10.1,16.4,0,0,0,0,73.5
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T06:00Z,2020-01-06T06:30Z,43,very low,0,0,11.3,16.9,0,0,0,0,71.8
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T06:30Z,2020-01-06T07:00Z,41,very low,0,0,10.5,16.8,0,0,0,0,72.7
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T07:00Z,2020-01-06T07:30Z,40,very low,0,0,10.4,17,0,0,0,0,72.6
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T07:30Z,2020-01-06T08:00Z,39,very low,0,0,10.2,17,0,0,0,0,72.8
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T08:00Z,2020-01-06T08:30Z,37,very low,0,0,9.5,17.7,0,0,0,0,72.8
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T08:30Z,2020-01-06T09:00Z,36,very low,0,0,10.2,22.1,0,0,0,0,67.7
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T09:00Z,2020-01-06T09:30Z,29,very low,0,0,7.5,22.3,0,0,0,0,70.2
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T09:30Z,2020-01-06T10:00Z,27,very low,0,0,7.2,20.8,0,0,0,0,72
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T10:00Z,2020-01-06T10:30Z,24,very low,0,0,6.2,19.3,0,0,0,0,74.5
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T10:30Z,2020-01-06T11:00Z,23,very low,0,0,6,19.4,0,0,0,0,74.6
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T11:00Z,2020-01-06T11:30Z,23,very low,0,0,6,15.7,0,0,0,0,78.3
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T11:30Z,2020-01-06T12:00Z,24,very low,0,0,6.3,15.2,0,0,0,0,78.5
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T12:00Z,2020-01-06T12:30Z,24,very low,0,0,6.2,14.8,0,0,0,0,79
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T12:30Z,2020-01-06T13:00Z,24,very low,0,0,6.2,14.7,0,0,0,0,79.1
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T13:00Z,2020-01-06T13:30Z,26,very low,0,0,6.8,14.5,0,0,0,0,78.7
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T13:30Z,2020-01-06T14:00Z,29,very low,0,0,7.5,14.5,0,0,0,0,78
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T14:00Z,2020-01-06T14:30Z,33,very low,0,0,8.4,18.6,0,0,0,0,73
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T14:30Z,2020-01-06T15:00Z,35,very low,0,0,8.9,21.4,0,0,0,0,69.7
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T15:00Z,2020-01-06T15:30Z,35,very low,0,0,9.5,26.5,0,0,0,0,64
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T15:30Z,2020-01-06T16:00Z,29,very low,0,0,7.6,26.8,0,0,0,0,65.6
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T16:00Z,2020-01-06T16:30Z,27,very low,0,0,7.4,29.3,0,0,0,0,63.3
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T16:30Z,2020-01-06T17:00Z,24,very low,0,0,6.4,35.2,0,0,0,0,58.4
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T17:00Z,2020-01-06T17:30Z,19,very low,0,0,5.4,33.8,0,0,0,0,60.8
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T17:30Z,2020-01-06T18:00Z,13,very low,0,0,3.8,36,0,0,0,0,60.2
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T18:00Z,2020-01-06T18:30Z,12,very low,0,0,3.2,36.8,0,0,0,0,60
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T18:30Z,2020-01-06T19:00Z,16,very low,0,0,3.8,25.8,0,0,0,0,70.4
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T19:00Z,2020-01-06T19:30Z,20,very low,0,0,5.2,21.9,0,0,0,0,72.9
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T19:30Z,2020-01-06T20:00Z,22,very low,0,0,5.6,22.6,0,0,0,0,71.8
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T20:00Z,2020-01-06T20:30Z,21,very low,0,0,5.5,20.5,0,0,0,0,74
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T20:30Z,2020-01-06T21:00Z,18,very low,0,0,5.3,23.5,0,0,0,0,71.2
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T21:00Z,2020-01-06T21:30Z,13,very low,0,0,3.4,24.4,0,0,0,0,72.2
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T21:30Z,2020-01-06T22:00Z,15,very low,0,0,4,20,0,0,0,0,76
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T22:00Z,2020-01-06T22:30Z,15,very low,0,0,4.1,18.9,0,0,0,0,77
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T22:30Z,2020-01-06T23:00Z,12,very low,0,0,2.9,25.6,0,0,0,0,71.5
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T23:00Z,2020-01-06T23:30Z,16,very low,0,0,3.6,19.7,0,0,0,0,76.7
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-06T23:30Z,2020-01-07T00:00Z,24,very low,0,0,6.3,19.5,0,0,0,0,74.2
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T00:00Z,2020-01-07T00:30Z,26,very low,0,0,7.1,23,0,0,0,0,69.9
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T00:30Z,2020-01-07T01:00Z,24,very low,0,0,6.3,22.5,0,0,0,0,71.2
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T01:00Z,2020-01-07T01:30Z,25,very low,0,0,6.9,22.3,0,0,0,0,70.8
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T01:30Z,2020-01-07T02:00Z,25,very low,0,0,6,23.3,0,0,0,0,70.7
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T02:00Z,2020-01-07T02:30Z,25,very low,0,0,6.4,23.9,0,0,0,0,69.7
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T02:30Z,2020-01-07T03:00Z,14,very low,0,0,3.6,21.7,0,0,0,0,74.7
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T03:00Z,2020-01-07T03:30Z,15,very low,0,0,4,27.1,0,0,0,0,68.9
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T03:30Z,2020-01-07T04:00Z,19,very low,0,0,4.5,25.4,0,0,0,0,70.1
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T04:00Z,2020-01-07T04:30Z,24,very low,0,0,6.2,20.5,0,0,0,0,73.3
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T04:30Z,2020-01-07T05:00Z,25,very low,0,0,6.6,18.7,0,0,0,0,74.7
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T05:00Z,2020-01-07T05:30Z,24,very low,0,0,6.4,17.9,0,0,0,0,75.7
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T05:30Z,2020-01-07T06:00Z,22,very low,0,0,5.6,19.7,0,0,0,0,74.7
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T06:00Z,2020-01-07T06:30Z,26,very low,0,0,6.7,17,0,0,0,0,76.3
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T06:30Z,2020-01-07T07:00Z,28,very low,0,0,7.4,17.8,0,0,0,0,74.8
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T07:00Z,2020-01-07T07:30Z,27,very low,0,0,7,19.9,0,0,0,0,73.1
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T07:30Z,2020-01-07T08:00Z,26,very low,0,0,7,23.3,0,0,0,0,69.7
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T08:00Z,2020-01-07T08:30Z,24,very low,0,0,6.6,23.5,0,0,0,0,69.9
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T08:30Z,2020-01-07T09:00Z,18,very low,0,0,4.8,26.3,0,0,0,0,68.9
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T09:00Z,2020-01-07T09:30Z,15,very low,0,0,4.3,16.8,0,0,0,0,78.9
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T09:30Z,2020-01-07T10:00Z,13,very low,0,0,3.5,25.5,0,0,0,0,71
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T10:00Z,2020-01-07T10:30Z,15,very low,0,0,4.1,17.5,0,0,0,0,78.4
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T10:30Z,2020-01-07T11:00Z,14,very low,0,0,3.7,18.2,0,0,0,0,78.1
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T11:00Z,2020-01-07T11:30Z,13,very low,0,0,3.4,23.4,0,0,0,0,73.2
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T11:30Z,2020-01-07T12:00Z,13,very low,0,0,3.5,17.3,0,0,0,0,79.2
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T12:00Z,2020-01-07T12:30Z,15,very low,0,0,3.5,22.9,0,0,0,0,73.6
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T12:30Z,2020-01-07T13:00Z,21,very low,0,0,5.6,20.5,0,0,0,0,73.9
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T13:00Z,2020-01-07T13:30Z,21,very low,0,0,5.6,24.6,0,0,0,0,69.8
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T13:30Z,2020-01-07T14:00Z,22,very low,0,0,5.7,17.5,0,0,0,0,76.8
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T14:00Z,2020-01-07T14:30Z,21,very low,0,0,5.7,22.9,0,0,0,0,71.4
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T14:30Z,2020-01-07T15:00Z,21,very low,0,0,5.4,17.9,0,0,0,0,76.7
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T15:00Z,2020-01-07T15:30Z,21,very low,0,0,5.4,19.3,0,0,0,0,75.3
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T15:30Z,2020-01-07T16:00Z,24,very low,0,0,6,29.5,0,0,0,0,64.5
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T16:00Z,2020-01-07T16:30Z,27,very low,0,0,7.1,24.7,0,0,0,0,68.2
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T16:30Z,2020-01-07T17:00Z,26,very low,0,0,6.8,33.1,0,0,0,0,60.1
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T17:00Z,2020-01-07T17:30Z,25,very low,0,0,6.5,32,0,0,0,0,61.5
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T17:30Z,2020-01-07T18:00Z,25,very low,0,0,6.6,31.1,0,0,0,0,62.3
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T18:00Z,2020-01-07T18:30Z,21,very low,0,0,5.5,33.5,0,0,0,0,61
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T18:30Z,2020-01-07T19:00Z,24,very low,0,0,6.2,20.7,0,0,0,0,73.1
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T19:00Z,2020-01-07T19:30Z,22,very low,0,0,5.9,14.3,0,0,0,0,79.8
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T19:30Z,2020-01-07T20:00Z,20,very low,0,0,4.8,20.8,0,0,0,0,74.4
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T20:00Z,2020-01-07T20:30Z,22,very low,0,0,5.8,13.5,0,0,0,0,80.7
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T20:30Z,2020-01-07T21:00Z,20,very low,0,0,5.1,15.8,0,0,0,0,79.1
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T21:00Z,2020-01-07T21:30Z,22,very low,0,0,5.6,9,0,0,0,0,85.4
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T21:30Z,2020-01-07T22:00Z,23,very low,0,0,6.3,9.7,0,0,0,0,84
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T22:00Z,2020-01-07T22:30Z,21,very low,0,0,5.4,12.3,0,0,0,0,82.3
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T22:30Z,2020-01-07T23:00Z,22,very low,0,0,5.5,12.4,0,0,0,0,82.1
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T23:00Z,2020-01-07T23:30Z,27,very low,0,0,6.6,10.9,0,0,0,0,82.5
1,Scottish Hydro Electric Power Distribution,North Scotland,2020-01-07T23:30Z,2020-01-08T00:00Z,31,very low,0,0,8,12.7,0,0,0,0,79.3
