"RenewableArea"	"ProjectName"	"SiteName"	"Country"	"Capacity"	"change in capacity Q1"	"change in capacity Q2"	"change in capacity Q3"	"change in capacity Q4"	"RESTATS Ref"	"ROC Ref"	"Survey"	"Capacity Q1"	"Capacity Q2"	"Capacity Q3"	"Capacity Q4"	"Operational Month (0=previous years)"	"CAPACITY END of last year"
"Wind Offshore"	"Scira Offshore Energy Ltd"	"Hywind Scotland Pilot Park (Hywind 2) Demonstrator"	"Scotland"	30	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Offshore"	"Hywind Scotland Pilot Park"	"Hywind Scotland Pilot Park"	"Scotland"	29	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Offshore"	"Levenmouth demonstration turbine (Fife Energy Park)"	"Levenmouth demonstration turbine (Fife Energy Park)"	"Scotland"	7	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Offshore"	"Kentish Flats Ltd"	"Aberdeen Offshore Windfarm - Demonstration"	"Scotland"	96.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Offshore"	"Scottish & Southern Energy plc"	"Beatrice Offshore windfarm"	"Scotland"	588	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wind Offshore"	"Kincardine Offshore Windfarm"	"Kincardine Offshore Windfarm"	"Scotland"	48.6325	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Greengairs Phase I"	"Greengairs Phase I"	"Scotland"	3.95	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Greengairs Phase II"	"Greengairs Phase II"	"Scotland"	3.952	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Summerston Landfill"	"Somerston Landfill"	"Scotland"	2.85	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Greengairs Phase 4"	"Greengairs Phase 4"	"Scotland"	4	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Greengairs Phase 3"	"Greengairs Phase 3"	"Scotland"	4	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Bonnyrigg Power (Melville)"	"Bonnyrigg Power"	"Scotland"	1.15	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Greenoakhill Landfill Site"	"Greenoakhill Landfill Site"	"Scotland"	4.012	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Craignaught Landfill Site (Dunlop Power)"	"Craignaught Landfill Site (Dunlop Power)"	"Scotland"	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Garlaff Landfill Gas Project"	"Garlaff Landfill Gas Project"	"Scotland"	5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Greengairs V"	"Greengairs V"	"Scotland"	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Kaimes - SRO 3"	"Kaimes - SRO 3"	"Scotland"	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Lochhead"	"Lochhead"	"Scotland"	1.136	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Shewalton Landfill Site"	"Shewalton Landfill Site"	"Scotland"	1.836	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"SRO Wellbank Gas to Energy"	"SRO Wellbank Gas to Energy"	"Scotland"	1.003	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Summerston 2 Landfill Site"	"Summerston 2 Landfill Site"	"Scotland"	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Wellbank Gas to Energy"	"Wellbank Gas to Energy"	"Scotland"	0.93	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Auchencarrock Landfill"	"Auchencarrock Landfill"	"Scotland"	1.976	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Auchinlea"	"Auchinlea"	"Scotland"	2.272	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Avondale Power Station"	"Avondale Power Station"	"Scotland"	11.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Greengairs VI"	"Greengairs VI"	"Scotland"	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Binn Landfill"	"Binn Landfill"	"Scotland"	3.408	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Tarbothill"	"Tarbothill"	"Scotland"	1.15	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Auchencarroch #2 Landfill Site"	"Auchencarroch #2 Landfill Site"	"Scotland"	3.178	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Barkip Landfill Site Electricity Generating Station"	"Barkip Landfill Site Electricity Generating Station"	"Scotland"	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Stoneyhill RO Generation"	"Stoneyhill RO Generation"	"Scotland"	5.325	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Cathkin RO Generation"	"Cathkin RO Generation"	"Scotland"	8.461	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Dunbar Power Plant"	"Dunbar Power Plant"	"Scotland"	7	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Wester Hatton"	"Wester Hatton"	"Scotland"	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Straid Farm"	"Straid Farm"	"Scotland"	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill gas"	"Lochead Melville - A, C"	"Lochead Melville - A, C"	"Scotland"	1.511	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill gas"	"Drummond Moor Generation"	"Drummond Moor Generation"	"Scotland"	1.15	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill gas"	"Lochhead Fife Power"	"Lochhead Fife Power"	"Scotland"	2.272	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill gas"	"Oatslie Generation"	"Oatslie Generation"	"Scotland"	2.63	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill gas"	"Patersons Quarries Generating Station"	"Patersons Quarries Generating Station"	"Scotland"	4.252	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Locharmoss Landfill Site"	"Locharmoss Landfill Site"	"Scotland"	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Nether Dallachy Renewable Energy"	"Nether Dallachy Renewable Energy"	"Scotland"	1.064	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Easter Langlee"	"Easter Langlee"	"Scotland"	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Levenseat Renewable Energy"	"Levenseat Renewable Energy"	"Scotland"	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Hill of Tramaud Generating Station"	"Hill of Tramaud Generating Station"	"Scotland"	1.395	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Lower Polmaise Landfill Gas"	"Lower Polmaise Landfill Gas"	"Scotland"	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Rigmuir"	"Rigmuir"	"Scotland"	2.126	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Restenneth"	"Restenneth"	"Scotland"	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Riggend"	"Riggend"	"Scotland"	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"West Carron Landfill Site"	"West Carron Landfill Site"	"Scotland"	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Lower Melville Wood"	"Lower Melville Wood"	"Scotland"	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Lingerton Microgeneration Project"	"Lingerton Microgeneration Project"	"Scotland"	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Longman Microgeneration"	"Longman Microgeneration"	"Scotland"	0.065	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Seater Microgeneration"	"Seater Microgeneration"	"Scotland"	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0
"Landfill Gas"	"Crow's Nest Microgeneration Project"	"Crow's Nest Microgeneration Project"	"Scotland"	0.065	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sewage Sludge Digestion"	"NEWBRIDGE PIGS"	"NEWBRIDGE PIGS"	"Scotland"	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sewage Sludge Digestion"	"Nigg Bay WWTW"	"Nigg Bay WWTW"	"Scotland"	1.84	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sewage Sludge Digestion"	"Seafield"	"Seafield"	"Scotland"	3.759	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sewage Sludge Digestion"	"Newbridge STW"	"Newbridge STW"	"Scotland"	0.344	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sewage Sludge Digestion"	"Cumnock Waste Water Treatment Works*"	"Cumnock Waste Water Treatment Works*"	"Scotland"	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sewage Sludge Digestion"	"Hatton CHP"	"Hatton CHP"	"Scotland"	0.501	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sewage Sludge Digestion"	"Allan Fearn CHP"	"Allan Fearn CHP"	"Scotland"	0.46	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sewage Sludge Digestion"	"Galashiels WWTW CHP"	"Galashiels WWTW CHP"	"Scotland"	0.124	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Dowhill Farm"	"Dowhill Farm"	"Scotland"	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Stevens Croft"	"Stevens Croft"	"Scotland"	46	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Caledonian CHP1"	"Caledonian CHP1"	"Scotland"	26.043	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Balcas Biomass CHP Power Station"	"Balcas Biomass CHP Power Station"	"Scotland"	9.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Invergordon Pellet Mill"	"Invergordon Pellet Mill"	"Scotland"	5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Dumfries Peel Centre 5969"	"TESCO - DUMFRIES 5969"	"Scotland"	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"PROJECT & ENERGY MANAGEMENT"	"GIRVAN SITE, LAND ENERGY (GIRVAN) LTD"	"Scotland"	2.544	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"CoRDE"	"Rothes Bio-Plant"	"Scotland"	8.614	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Annan Hospital Biomass"	"Annan Hospital Biomass"	"Scotland"	0.199	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Castle Douglas Hospital Biomass"	"Castle Douglas Hospital Biomass"	"Scotland"	0.199	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"KIRKCUDBRIGHT COTTAGE HOSPITAL Biomass"	"KIRKCUDBRIGHT COTTAGE HOSPITAL Biomass"	"Scotland"	0.199	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"LOCHMABEN HOSPITAL Biomass Boiler"	"LOCHMABEN HOSPITAL Biomass Boiler"	"Scotland"	0.199	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Moffat Hospital Biomass"	"Moffat Hospital Biomass"	"Scotland"	0.199	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Newton Stewart Hospital Biomass"	"Newton Stewart Hospital Biomass"	"Scotland"	0.199	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Thornhill Hospital Biomass"	"Thornhill Hospital Biomass"	"Scotland"	0.199	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Tullis Russell Paper Mill (Markinch)"	"Tullis Russell Paper Mill (Markinch)"	"Scotland"	65	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Diageo Biomass Energy Project"	"Diageo Biomass Energy Project"	"Scotland"	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Balring"	"Balring"	"Scotland"	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Highland Powerhouse1"	"Highland Powerhouse1"	"Scotland"	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Roxan FDBL Generator"	"Roxan FDBL Generator"	"Scotland"	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Pulteney Distillery"	"Pulteney Distillery"	"Scotland"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Castleton Fruit Ltd"	"Castleton Fruit Ltd"	"Scotland"	0.147	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Scotston CHP Gasifier"	"Scotston CHP Gasifier"	"Scotland"	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Speyside CHP"	"Speyside CHP"	"Scotland"	14.99	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"RAH Heliex steam turbine"	"RAH Heliex steam turbine"	"Scotland"	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Burkhardt 1"	"Burkhardt 1"	"Scotland"	0.197	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Duke of Gordon CHP 1"	"Duke of Gordon CHP 1"	"Scotland"	0.094	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Keilburn Farm CHP"	"Keilburn Farm CHP"	"Scotland"	0.049	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Sustainable Power and Research Campus"	"Sustainable Power and Research Campus"	"Scotland"	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Arisaig CHP"	"Arisaig CHP"	"Scotland"	0.049	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Hevac Biogas"	"Hevac Biogas"	"Scotland"	0.049	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Outertown Farm"	"Outertown Farm"	"Scotland"	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Parkview CHP"	"Parkview CHP"	"Scotland"	0.049	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"We Hae Meat CHP"	"We Hae Meat CHP"	"Scotland"	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"East Reston Farm CHP"	"East Reston Farm CHP"	"Scotland"	0.076	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Ignis Wick CHP"	"Ignis Wick CHP"	"Scotland"	0.197	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Glenborrodale Biomass CHP"	"Glenborrodale Biomass CHP"	"Scotland"	0.225	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Mains of Fortrie CHP"	"Mains of Fortrie CHP"	"Scotland"	0.076	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Old Ballikinrain"	"Old Ballikinrain"	"Scotland"	0.076	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Auchencheyne CHP"	"Auchencheyne CHP"	"Scotland"	0.133	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Balmachie Farm CHP"	"Balmachie Farm CHP"	"Scotland"	0.086	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Forthar Farm CHP"	"Forthar Farm CHP"	"Scotland"	0.1275	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Robston House Farm CHP"	"Robston House Farm CHP"	"Scotland"	0.1275	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Adam Wilson & Sons 1"	"Adam Wilson & Sons 1"	"Scotland"	2.464	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Dronley Farm CHP"	"Dronley Farm CHP"	"Scotland"	0.0623	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Kelloe Mains ORC Generator"	"Kelloe Mains ORC Generator"	"Scotland"	0.0645	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Lemington Farm CHP"	"Lemington Farm CHP"	"Scotland"	0.164	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Arnhall Farm CHP"	"Arnhall Farm CHP"	"Scotland"	0.047	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Glenskinno CHP"	"Glenskinno CHP"	"Scotland"	0.049	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Loanhead Farm CHP"	"Loanhead Farm CHP"	"Scotland"	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Piperdam Golf Club CHP"	"Piperdam Golf Club CHP"	"Scotland"	0.049	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Raehills Estate CHP"	"Raehills Estate CHP"	"Scotland"	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Harbour Road"	"Harbour Road"	"Scotland"	2.55	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"DMTN Ltd ORC"	"DMTN Ltd ORC"	"Scotland"	0.175	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Tayside Forestry CHP"	"Tayside Forestry CHP"	"Scotland"	0.0523	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"South Cassochie Farm ORC"	"South Cassochie Farm ORC"	"Scotland"	0.1488	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Mein Farming Ltd - Gas Engine Systems 1 & 2"	"Mein Farming Ltd - Gas Engine Systems 1 & 2"	"Scotland"	0.088	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Liberty Steel Lochaber"	"Liberty Steel Lochaber"	"Scotland"	17.32	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Angus Hotel CHP"	"Angus Hotel CHP"	"Scotland"	0.049	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Cowley CHP"	"Cowley CHP"	"Scotland"	0.045	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Levenseat EfW"	"Levenseat EfW"	"Scotland"	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Blackstoun Home Farm CHP"	"Blackstoun Home Farm CHP"	"Scotland"	0.088	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Border Biofuels"	"Border Biofuels"	"Scotland"	0.076	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Border Biofuels 2 ltd"	"Border Biofuels 2 ltd"	"Scotland"	0.224	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Dalquhandy CHP"	"Dalquhandy CHP"	"Scotland"	1.02	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Liberty Steel Dalzell"	"Liberty Steel Dalzell"	"Scotland"	17.43	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Myreton of Claverhouse Farm CHP"	"Myreton of Claverhouse Farm CHP"	"Scotland"	0.092	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Towngate CHP"	"Towngate CHP"	"Scotland"	0.0523	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Broombank Farm CHP"	"Broombank Farm CHP"	"Scotland"	0.049	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Gartmore CHP"	"Gartmore CHP"	"Scotland"	0.049	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"MMM Resources Gasifier"	"MMM Resources Gasifier"	"Scotland"	0.135	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Acharn Forest Killin Biomass Plant"	"Acharn Forest Killin Biomass Plant"	"Scotland"	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Campbell Fuel CHP"	"Campbell Fuel CHP"	"Scotland"	0.094	0	0	0	0	0	0	0	0	0	0	0	0	0
"Biomass"	"Cardryne CHP"	"Cardryne CHP"	"Scotland"	0.1246	0	0	0	0	0	0	0	0	0	0	0	0	0
"Poultry Litter"	"Westfield Biomass Plant"	"Westfield Biomass Plant"	"Scotland"	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Municipal Solid Waste Combustion"	"Baldovie Incineration Plant"	"Baldovie Incineration Plant"	"Scotland"	10.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Municipal Solid Waste Combustion"	"Dargavel (ACT- gasification)"	"Dargavel (ACT- gasification)"	"Scotland"	7	0	0	0	0	0	0	0	0	0	0	0	0	0
"Municipal Solid Waste Combustion"	"Glasgow Renewable Energy and Recycling Centre"	"Glasgow Renewable Energy and Recycling Centre"	"Scotland"	15.057	15.057	0	0	0	0	0	0	0	0	0	0	0	0
"Municipal Solid Waste Combustion"	"Viridor"	"Dunbar"	"Scotland"	36.78	36.78	0	0	0	0	0	0	0	0	0	0	0	0
"Shoreline Wave"	"Islay Wave Energy Plant"	"Islay Wave Energy Plant"	"Scotland"	0.169	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tidal"	"The Fall of Warness Tidal Scheme, (EMEC)"	"Eday Birth 2"	"Scotland"	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0
"Shoreline Wave"	"Vagr Atferth"	"Vagr Atferth"	"Scotland"	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0
"Shoreline Wave"	"Oyster Demonstration Project"	"Oyster Demonstration Project"	"Scotland"	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"Shoreline Wave"	"The Penguin (EMEC)"	"The Penguin (EMEC)"	"Scotland"	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Shoreline Wave"	"Seatricity Turbine (EMEC)"	"Seatricity Turbine (EMEC)"	"Scotland"	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tidal"	"Hammerfest (EMEC)"	"Eday Berth 1"	"Scotland"	1.138	0	0	0	0	0	0	0	0	0	0	0	0	0
"Shoreline Wave"	"Scottish Power EMEC Test Site"	"Orcadian Wave"	"Scotland"	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tidal"	"Eday Berth 4"	"Eday Berth 4"	"Scotland"	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0
"Shoreline Wave"	"Billia Croo Berth 6"	"Billia Croo Berth 6"	"Scotland"	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tidal"	"Ness of Quoys"	"Inner Sound Phase 1A (MeyGen) Ness of Quoys"	"Scotland"	5.7	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tidal"	"EMEC Berth 5"	"EMEC Berth 5"	"Scotland"	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tidal"	"Tocardo EMEC Array"	"Tocardo EMEC Array"	"Scotland"	1.451	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tidal"	"S G E Tidal Array"	"S G E Tidal Array"	"Scotland"	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Shoreline Wave"	"Billia Croo berth 5"	"Billia Croo berth 5"	"Scotland"	0.96	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tidal"	"Floating Energy Generation Platform - ATIR"	"Floating Energy Generation Platform - ATIR"	"Scotland"	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tidal"	"Magallanes (FoW - EMEC)"	"Magallanes (FoW - EMEC)"	"Scotland"	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"Solar"	"BWE (7) Ltd - Kinblethmont"	"BWE (7) Ltd - Kinblethmont"	"Scotland"	4.99928	0	0	0	0	0	0	0	0	0	0	0	0	0
"Solar"	"BWE (5) Ltd - Guynd"	"BWE (5) Ltd - Guynd"	"Scotland"	4.98784	0	0	0	0	0	0	0	0	0	0	0	0	0
"Solar"	"Errol"	"Errol"	"Scotland"	13	0	0	0	0	0	0	0	0	0	0	0	0	0
"Solar"	"West Strathore"	"West Strathore"	"Scotland"	4.977	0	0	0	0	0	0	0	0	0	0	0	0	0
"Solar"	"Lochcraigs Farm"	"Lochcraigs Farm"	"Scotland"	4.992	0	0	0	0	0	0	0	0	0	0	0	0	0
"Solar"	"Middle Balbeggie"	"Middle Balbeggie"	"Scotland"	4.997475	0	0	0	0	0	0	0	0	0	0	0	0	0
"Solar"	"Pressock"	"Pressock"	"Scotland"	4.249	0	0	0	0	0	0	0	0	0	0	0	0	0
"Solar"	"Edinburgh College"	"Edinburgh College"	"Scotland"	0.62725	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Glens of Foudland"	"Glens of Foudland"	"Scotland"	26	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Burnfoot"	"Burnfoot"	"Scotland"	30.1	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Burnhead Moss"	"Burnhead Moss"	"Scotland"	26	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Corriemoillie"	"Corriemoillie"	"Scotland"	48.45	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Dorenell"	"Dorenell"	"Scotland"	177	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Fallago Rig"	"Fallago Rig"	"Scotland"	144	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Longpark"	"Longpark"	"Scotland"	38	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Pearie Law"	"Pearie Law"	"Scotland"	19.2	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Rhodders"	"Rhodders"	"Scotland"	12.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Dundee"	"Dundee"	"Scotland"	4	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"East Kilbride"	"East Kilbride"	"Scotland"	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Burn of Whilk"	"Burn of Whilk"	"Scotland"	22.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Lochluichart"	"Lochluichart"	"Scotland"	69	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Moy"	"Moy"	"Scotland"	66	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Tullo"	"Tullo"	"Scotland"	17.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Twinshiels"	"Twinshiels"	"Scotland"	25	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Assel Valley"	"Assel Valley"	"Scotland"	25	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Auchrobert"	"Auchrobert"	"Scotland"	38.76	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Ben Aketil"	"Ben Aketil"	"Scotland"	27.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Boyndie"	"Boyndie"	"Scotland"	16.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Earlsburn"	"Earlsburn"	"Scotland"	37.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Kilbraur"	"Kilbraur"	"Scotland"	67.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Kingsburn"	"Kingsburn"	"Scotland"	22.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Millennium"	"Millennium"	"Scotland"	65	0	0	0	0	0	0	0	0	0	0	0	0	0
