"Time"	"HYDRO"	"IMPORT"	"MOYLE"	"T_CRUA-1"	"T_CRUA-2"	"T_CRUA-3"	"T_CRUA-4"	"T_FOYE-1"	"T_FOYE-2"	"T_HUNB-7"	"T_HUNB-8"	"T_PEHE-1"	"T_TORN-1"	"T_TORN-2"	"Total"	"ElecDemand"	"Percentage"
2018-10-30 20:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4323.24859449486	0.512354656849356
2018-10-30 20:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4147.93215938452	0.491577643918526
2018-10-30 21:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3985.24859449486	0.472297771331461
2018-10-30 21:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3783.23592082762	0.448356947241955
2018-10-30 22:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3579.17255249138	0.424173092260178
2018-10-30 22:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3464.10918415515	0.410536760388142
2018-10-30 23:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3251.50166126897	0.385340324871885
2018-10-30 23:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3091.89413838278	0.366424998623226
2018-10-31 00:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3033.5650296052	0.359512328704101
2018-10-31 00:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2968.23592082761	0.351770078315669
2018-10-31 01:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2922.85611738104	0.346392049938497
2018-10-31 01:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2868.14720515689	0.339908414927339
2018-10-31 02:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2832.79274904481	0.335718505456839
2018-10-31 02:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2850.10918415515	0.337770702080487
2018-10-31 03:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2876.66601237234	0.340917991511299
2018-10-31 03:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2855.89373181195	0.338456237474751
2018-10-31 04:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2846.51392836537	0.337344622939722
2018-10-31 04:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2868.80501614121	0.339986373090924
2018-10-31 05:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2906.33649702391	0.344434285022981
2018-10-31 05:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3031.86797790661	0.359311208569165
2018-10-31 06:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3317.82995690487	0.393200990389295
2018-10-31 06:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3577.79217495444	0.424009501653762
2018-10-31 07:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3867.35640981471	0.458326192203687
2018-10-31 07:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3978.00646409652	0.471439495626513
2018-10-31 08:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4036.27047985943	0.478344451275116
2018-10-31 08:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3989.22403284719	0.47276890647632
2018-10-31 09:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4011.75737087351	0.47543936606702
2018-10-31 09:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4038.90661832016	0.478656863986746
2018-10-31 10:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3977.05347525367	0.471326555493443
2018-10-31 10:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3976.82580366005	0.471299573792373
2018-10-31 11:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3941.25373190004	0.467083874365968
2018-10-31 11:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3924.29278853409	0.465073807600627
2018-10-31 12:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3948.06948302626	0.467891619225677
2018-10-31 12:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3944.87486367604	0.467513020108561
2018-10-31 13:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3871.83160723121	0.458856554542689
2018-10-31 13:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3808.45446098252	0.451345634152942
2018-10-31 14:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3751.78288813488	0.444629401295909
2018-10-31 14:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3770.10414374783	0.446800680700145
2018-10-31 15:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3764.72820854625	0.446163570579077
2018-10-31 15:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3810.03296567094	0.451532705104402
2018-10-31 16:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4014.05020894658	0.475711093736262
2018-10-31 16:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4194.80312635058	0.497132392314599
2018-10-31 17:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4295.28360198119	0.509040483761696
2018-10-31 17:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4216.43544693685	0.499696070980902
2018-10-31 18:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4118.19505382999	0.488053455063995
2018-10-31 18:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4087.95466072314	0.484469620848914
2018-10-31 19:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4008.77763595252	0.475086233224997
2018-10-31 19:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3965.27150240432	0.46993025626977
2018-10-31 20:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3936.08180396645	0.466470941451345
2018-10-31 20:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3770.562996751	0.446855060055819
2018-10-31 21:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3583.08221053729	0.424636431682543
2018-10-31 21:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3414.60142432358	0.404669521725952
2018-10-31 22:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3264.14598544437	0.386838822640954
2018-10-31 22:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3155.36143778757	0.373946603198337
2018-10-31 23:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3032.19708668419	0.359350211742616
2018-10-31 23:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2969.03273558082	0.3518645100238
2018-11-01 00:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2903.89373181195	0.344144789264274
2018-11-01 00:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2861.75472804307	0.339150832903895
2018-11-01 01:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2872.93215938453	0.340475487009306
2018-11-01 01:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2845.10959072598	0.337178192785729
2018-11-01 02:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2799.26167473295	0.33174468769056
2018-11-01 02:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2846.08464996233	0.337293748514142
2018-11-01 03:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2833.92029885896	0.335852133071694
2018-11-01 03:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2818.426838978	0.33401597996895
2018-11-01 04:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2778.40149164351	0.329272516193827
2018-11-01 04:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2787.37614430902	0.330336115703842
2018-11-01 05:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2844.09773020042	0.337058275681491
2018-11-01 05:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2938.49020731424	0.348244869319061
2018-11-01 06:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3186.50288098148	0.37763722220686
2018-11-01 06:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3464.18644587115	0.41054591678966
2018-11-01 07:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3791.51627180267	0.449338264020226
2018-11-01 07:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3944.85637694068	0.467510829217904
2018-11-01 08:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3996.51434360163	0.473632892107328
2018-11-01 08:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3967.87069238604	0.470238290161891
2018-11-01 09:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4016.27030945819	0.475974201168309
2018-11-01 09:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3989.36281047358	0.472785353220382
2018-11-01 10:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3997.9994739342	0.473808897124224
2018-11-01 10:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3971.6146227766	0.470681988951955
2018-11-01 11:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3971.45559443864	0.470663142265779
2018-11-01 11:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3950.00092450699	0.468120517244251
2018-11-01 12:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3860.82444147551	0.457552078866498
2018-11-01 12:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3769.25669632496	0.446700248438606
2018-11-01 13:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3775.17253447208	0.447401343265239
2018-11-01 13:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3777.74253024969	0.447705917308567
2018-11-01 14:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3762.74063362972	0.445928020103072
2018-11-01 14:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3810.70287931273	0.451612097572023
2018-11-01 15:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3850.06310423741	0.456276736695592
2018-11-01 15:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3858.04808348101	0.457223048528207
2018-11-01 16:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4042.64328275939	0.47909970167805
2018-11-01 16:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4258.32525766455	0.504660495101274
2018-11-01 17:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4448.47550079279	0.527195484805972
2018-11-01 17:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4435.29878660527	0.525633892700317
2018-11-01 18:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4344.513354275	0.514874775334796
2018-11-01 18:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4342.39929126978	0.514624234566222
2018-11-01 19:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4246.00681415596	0.503200617937421
2018-11-01 19:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4126.61409799083	0.489051208579146
2018-11-01 20:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4057.91785943392	0.480909914604636
2018-11-01 20:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3848.89251209942	0.456138008070565
2018-11-01 21:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3638.84181743044	0.431244586090358
2018-11-01 21:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3443.79112276145	0.408128836544376
2018-11-01 22:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3276.41131931488	0.388292405702166
2018-11-01 22:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3168.0315158683	0.375448153101245
2018-11-01 23:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3009.72775442521	0.356687337571132
2018-11-01 23:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2877.42399298212	0.341007820927012
2018-11-02 00:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2787.67705975622	0.330371777643544
2018-11-02 00:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2708.93012653033	0.321039360811842
2018-11-02 01:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2657.91745286308	0.314993772560213
2018-11-02 01:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2638.57567041825	0.312701548994815
2018-11-02 02:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2584.53764941651	0.30629742230582
2018-11-02 02:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2591.17051963718	0.307083493675892
2018-11-02 03:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2583.65171242173	0.306192428587548
2018-11-02 03:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2574.8037964287	0.305143848830137
2018-11-02 04:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2548.89251209942	0.302073063770968
2018-11-02 04:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2506.65211899257	0.297067091608506
2018-11-02 05:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2576.08261710813	0.30529540378148
2018-11-02 05:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2702.51311522369	0.320278871204515
2018-11-02 06:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2932.07035001172	0.347484042428505
2018-11-02 06:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3240.29871507348	0.384012646962963
2018-11-02 07:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3643.19246528218	0.431760187874163
2018-11-02 07:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3805.20693640417	0.450960765158114
2018-11-02 08:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3898.96735691336	0.462072452822157
2018-11-02 08:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3874.40201536335	0.459161177454771
2018-11-02 09:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3911.19018161544	0.463520998058242
2018-11-02 09:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3893.96161427559	0.461479214775491
2018-11-02 10:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3856.87637731407	0.457084187877941
2018-11-02 10:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3819.7887498394	0.452688877677104
2018-11-02 11:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3845.21014031925	0.455701604683485
2018-11-02 11:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3866.58850156267	0.458235186248242
2018-11-02 12:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3828.55909430348	0.453728264316602
2018-11-02 12:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3803.17428262223	0.450719872318349
2018-11-02 13:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3767.12768735429	0.446447936401314
2018-11-02 13:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3765.04284387618	0.4462008584826
2018-11-02 14:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3770.4844730461	0.44684575409411
2018-11-02 14:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3750.90697811094	0.444525595888948
2018-11-02 15:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3744.67135294295	0.443786602624194
2018-11-02 15:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3744.16279605602	0.443726332786919
2018-11-02 16:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3874.90656510345	0.459220972399081
2018-11-02 16:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4063.42712510515	0.481562825919075
2018-11-02 17:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	4073.07202337091	0.482705857237605
2018-11-02 17:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3972.38685665385	0.470773507543713
2018-11-02 18:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3820.71603696322	0.452798771861012
2018-11-02 18:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3694.04473916996	0.437786766908031
2018-11-02 19:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3433.04433259912	0.406855218369178
2018-11-02 19:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3217.71386104544	0.381336082133852
2018-11-02 20:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3061.7388018091	0.362851244585103
2018-11-02 20:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2840.76374257275	0.336663159821374
2018-11-02 21:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2586.52294289506	0.306532702405198
2018-11-02 21:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2445.95303443978	0.289873552315688
2018-11-02 22:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2298.04134353967	0.272344316608162
2018-11-02 22:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2113.80054386198	0.250509663885041
2018-11-02 23:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1968.74944262215	0.233319440936496
2018-11-02 23:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1868.36923260473	0.221423232117176
2018-11-03 00:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1769.8373451512	0.209746070769282
2018-11-03 00:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1699.30545769766	0.201387231298609
2018-11-03 01:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1618.07733168721	0.191760764599101
2018-11-03 01:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1549.52009689918	0.183635944169137
2018-11-03 02:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1493.02623044738	0.176940771562857
2018-11-03 02:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1489.53236399559	0.176526708224175
2018-11-03 03:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1495.41830099036	0.177224259420522
2018-11-03 03:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1355.30423798514	0.160619132257068
2018-11-03 04:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1428.21552231441	0.169259957610146
2018-11-03 04:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1428.7976978661	0.169328952105487
2018-11-03 05:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1479.01274363846	0.175280012282349
2018-11-03 05:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1678.89868063323	0.19896879362802
2018-11-03 06:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1862.48085618492	0.22072539182092
2018-11-03 06:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1952.73392295902	0.231421417748166
2018-11-03 07:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2098.01544473469	0.248638948179034
2018-11-03 07:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2176.33903954153	0.257921194541542
2018-11-03 08:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2260.91783679375	0.267944754301226
2018-11-03 08:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2461.49854645648	0.29171587419489
2018-11-03 09:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2639.34141473849	0.312792298499466
2018-11-03 09:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2736.18667353364	0.324269574962507
2018-11-03 10:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2799.07139553367	0.33172213741807
2018-11-03 10:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2797.60310362478	0.331548127947947
2018-11-03 11:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2802.47014372289	0.332124928149193
2018-11-03 11:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2914.00329401715	0.345342888601226
2018-11-03 12:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2878.26186291909	0.341107118146373
2018-11-03 12:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2851.15785585957	0.337894981732587
2018-11-03 13:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2782.22027588583	0.329725086025815
2018-11-03 13:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2751.22771410998	0.326052111176817
2018-11-03 14:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2740.46765280002	0.324776920218063
2018-11-03 14:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2748.37441884014	0.325713962886957
2018-11-03 15:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2744.97455482141	0.325311039917209
2018-11-03 15:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2717.23530281862	0.322023619675114
2018-11-03 16:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2813.86555926538	0.333475415888289
2018-11-03 16:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3125.21427814594	0.370373818220661
2018-11-03 17:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3344.21444566546	0.396327855613352
2018-11-03 17:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3296.88598251004	0.390718888659639
2018-11-03 18:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3177.87259168885	0.376614433715199
2018-11-03 18:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3122.5305701927	0.370055767977329
2018-11-03 19:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	3028.4542891379	0.358906647207621
2018-11-03 19:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2906.37824713442	0.34443923289102
2018-11-03 20:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2815.4796364724	0.333666702592131
2018-11-03 20:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2721.58102581038	0.322538637806397
2018-11-03 21:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2564.82182548807	0.303960870524777
2018-11-03 21:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2452.06262516577	0.290597609050221
2018-11-03 22:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2391.27807750897	0.283393941397128
2018-11-03 22:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2380.16442107458	0.282076845351337
2018-11-03 23:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2267.835312297	0.268764554668997
2018-11-03 23:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2166.50620351941	0.256755890438423
2018-11-04 00:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2054.59491919014	0.243493116756357
2018-11-04 00:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1905.68363486087	0.225845417736534
2018-11-04 01:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1818.7723505316	0.215545431444845
2018-11-04 01:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1724.86106620233	0.204415864683851
2018-11-04 02:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1662.06384487828	0.196973672064267
2018-11-04 02:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1627.26662355424	0.192849801321905
2018-11-04 03:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1685.20366178884	0.199716006374596
2018-11-04 03:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1703.14070002345	0.201841751602684
2018-11-04 04:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1689.73595581322	0.200253135317992
2018-11-04 04:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1756.33121160299	0.208145438682507
2018-11-04 05:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1748.21755516861	0.207183877123561
2018-11-04 05:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1734.10389873423	0.205511246590925
2018-11-04 06:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	1881.24330907394	0.222948958174205
2018-11-04 06:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2017.38271941366	0.23908304330572
2018-11-04 07:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2109.8282817096	0.250038905156388
2018-11-04 07:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2113.29679293164	0.250449963608869
2018-11-04 08:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2312.05016475246	0.274004522961894
2018-11-04 08:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2459.48136028379	0.29147681444463
2018-11-04 09:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2584.30383767237	0.30626971292633
2018-11-04 09:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2690.10982052032	0.318808938198664
2018-11-04 10:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2728.8404745711	0.323398965936371
2018-11-04 10:30:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2682.56634759561	0.317914949940224
2018-11-04 11:00:00	838	3900	500	120	120	100	100	150	150	0	0	1180	640	640	8438	2649.98417204392	0.3140535875852
