SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
07-DEC-2015,26,39108,38928,40108,39938,35576,2290,4013,1510,9063,0,9,13,1246,981,-168,-223,0,1235,978,-168,-229
07-DEC-2015,27,38956,38835,40040,39919,35477,2318,4013,1440,9063,0,15,17,1246,841,-200,-269,0,1235,840,-199,-268
07-DEC-2015,28,38839,38675,40221,40073,35420,2345,4013,1220,9063,0,343,363,1246,860,-200,-239,0,1235,858,-200,-238
07-DEC-2015,29,39121,38920,40685,40485,35709,2349,4013,983,9063,0,559,561,1246,630,-200,-205,0,1235,624,-199,-204
07-DEC-2015,30,39170,38881,40733,40448,35798,2353,4013,654,9063,0,564,568,1246,583,-200,-199,0,1235,575,-200,-199
07-DEC-2015,31,39293,39163,40521,40370,35897,2380,4013,294,9063,0,240,220,1246,172,-189,-199,0,1235,160,-188,-199
07-DEC-2015,32,40830,40744,41850,41767,37310,2408,4013,82,9063,0,6,10,1246,167,-215,-199,0,1235,183,-215,-199
07-DEC-2015,33,43856,43813,44904,44864,40121,2500,4013,0,9063,0,9,7,1246,948,-181,-258,0,1235,969,-178,-262
07-DEC-2015,34,45791,45736,46984,46940,41914,2591,4013,0,9063,0,10,13,1246,1000,-225,-358,0,1235,1000,-226,-363
07-DEC-2015,35,46277,46115,47465,47297,42389,2646,4013,0,9063,0,10,13,1246,1000,-220,-358,0,1235,1000,-217,-352
07-DEC-2015,36,46025,45851,47116,46943,42196,2700,4013,0,9063,0,10,11,1247,981,-214,-267,0,1235,982,-213,-266
07-DEC-2015,37,45340,45162,46435,46264,41653,2748,4013,0,9063,0,10,13,1245,977,-247,-238,0,1235,981,-247,-239
07-DEC-2015,38,44558,44345,45705,45494,40934,2795,4013,0,9063,0,10,13,1246,974,-245,-292,0,1235,974,-244,-291
07-DEC-2015,39,43385,43173,44475,44260,39885,2844,4013,0,9063,0,10,6,1246,1009,-217,-263,0,1235,1012,-214,-263
07-DEC-2015,40,42034,41844,43126,42933,38646,2894,4013,0,9063,0,8,6,1246,991,-224,-260,0,1235,994,-223,-259
07-DEC-2015,41,40480,40295,41495,41303,37209,2886,4013,0,9063,0,7,5,1246,999,-221,-187,0,1235,998,-218,-184
07-DEC-2015,42,38659,38520,39619,39481,35599,2879,4013,0,9063,0,8,9,1246,1007,-225,-127,0,1235,1011,-224,-127
07-DEC-2015,43,36884,36729,37744,37581,34001,2834,4013,0,9063,0,8,9,1246,1013,-172,-80,0,1235,1013,-167,-78
07-DEC-2015,44,34622,34470,35466,35319,31953,2788,4013,0,9063,0,9,12,1246,998,-145,-90,0,1235,996,-142,-94
07-DEC-2015,45,32327,32237,33108,33013,29903,2746,4013,0,9063,0,10,13,515,993,-67,-104,0,478,999,-65,-100
07-DEC-2015,46,30328,30228,30960,30857,28014,2705,4013,0,9063,0,13,16,460,1008,-19,42,0,480,1007,-13,49
07-DEC-2015,47,27943,27822,28558,28439,25779,2690,4013,0,9063,0,15,16,1095,896,67,157,0,1089,892,66,159
07-DEC-2015,48,26492,26478,27104,27094,24499,2675,4013,0,9063,0,12,16,1098,848,53,205,0,1088,848,52,208
08-DEC-2015,1,26047,26025,26660,26646,24155,2662,4013,0,9063,0,13,78,1099,833,35,275,0,1088,834,35,277
08-DEC-2015,2,26037,26057,26662,26807,24190,2648,4013,0,9063,0,25,239,1099,843,75,285,0,1088,844,77,285
08-DEC-2015,3,25669,25653,26733,26882,23840,2630,4013,0,9063,0,464,754,1098,839,102,285,0,1088,840,105,285
08-DEC-2015,4,24907,24874,26439,26662,23135,2612,4013,0,9063,0,932,1294,1099,825,192,285,0,1088,825,194,285
08-DEC-2015,5,24291,24283,26086,26463,22568,2638,4013,0,9063,0,1195,1582,1087,794,198,285,0,1078,794,198,285
08-DEC-2015,6,24059,24002,26025,26480,22319,2664,4013,0,9063,0,1366,1879,1094,780,198,285,0,1078,773,198,285
08-DEC-2015,7,23540,23462,25568,25958,21769,2665,4013,0,9063,0,1428,1942,673,378,199,285,0,657,366,198,285
08-DEC-2015,8,23007,22911,25100,25525,21243,2666,4013,0,9063,0,1493,2014,664,388,198,285,0,658,387,198,285
08-DEC-2015,9,22764,22671,24782,25170,21056,2680,4013,0,9063,0,1418,1922,503,384,199,285,0,493,382,198,285
08-DEC-2015,10,22905,22844,24994,25213,21246,2695,4013,0,9063,0,1489,2011,497,354,199,285,0,493,354,198,285
08-DEC-2015,11,23733,23689,25289,25349,22058,2668,4013,0,9063,0,956,1426,366,581,199,285,0,354,589,198,285
08-DEC-2015,12,25110,25117,26270,26264,23322,2641,4013,0,9063,0,560,933,331,614,199,285,0,356,625,198,285
08-DEC-2015,13,28451,28586,29068,29195,26384,2640,4013,0,9063,0,17,155,1011,1016,199,285,0,1002,1030,198,285
08-DEC-2015,14,32084,32114,32689,32716,29757,2638,4013,0,9063,174,5,3,1005,1025,199,285,0,1003,1019,198,285
08-DEC-2015,15,35970,36062,36580,36673,33237,2610,4013,0,9063,288,10,11,1243,979,144,285,0,1235,982,138,286
08-DEC-2015,16,38423,38325,39058,38969,35409,2582,4013,0,9063,288,9,9,1245,994,-26,231,0,1235,997,-32,226
08-DEC-2015,17,39185,39125,39942,39889,36114,2594,4013,42,9063,125,9,15,1246,993,-148,84,0,1235,995,-149,78
08-DEC-2015,18,39021,38920,39825,39730,36056,2606,4013,118,9063,22,9,15,1246,1015,-131,-64,0,1235,1018,-128,-69
08-DEC-2015,19,39577,39490,40425,40340,36564,2615,4013,294,9063,0,8,9,1246,1018,-128,-112,0,1235,1019,-126,-114
08-DEC-2015,20,39316,39189,40246,40124,36302,2624,4013,544,9063,0,9,12,1247,974,-147,-174,0,1235,974,-148,-174
08-DEC-2015,21,38916,38839,39893,39819,35873,2686,4013,877,9063,0,9,13,1246,983,-196,-172,0,1235,984,-195,-172
08-DEC-2015,22,38606,38501,39585,39488,35571,2748,4013,1210,9063,0,9,13,1246,988,-166,-204,0,1235,991,-164,-208
08-DEC-2015,23,38342,38231,39433,39329,35287,2800,4013,1490,9063,0,9,15,1246,1007,-185,-297,0,1235,1008,-185,-297
08-DEC-2015,24,38112,37979,39190,39064,35001,2853,4013,1650,9063,0,9,15,1246,972,-196,-273,0,1235,975,-195,-273
08-DEC-2015,25,38032,37848,39167,38989,34913,2867,4013,1740,9063,0,9,15,1246,982,-211,-315,0,1235,983,-210,-315
08-DEC-2015,26,37727,37537,38837,38651,34632,2881,4013,1840,9063,0,9,15,1246,1004,-202,-299,0,1235,1005,-200,-298
08-DEC-2015,27,37720,37583,38807,38673,34613,2877,4013,1810,9063,0,8,11,1246,1009,-201,-278,0,1235,1012,-200,-278
08-DEC-2015,28,37661,37546,38773,38662,34574,2873,4013,1530,9063,0,8,12,1246,993,-201,-303,0,1235,994,-200,-303
08-DEC-2015,29,38060,37924,39174,39043,34958,2828,4013,1240,9063,0,9,15,1247,995,-201,-304,0,1235,998,-199,-303
08-DEC-2015,30,38332,38211,39464,39349,35198,2783,4013,721,9063,0,9,15,1246,999,-219,-304,0,1235,998,-219,-304
08-DEC-2015,31,39010,38929,40218,40147,35807,2728,4013,314,9063,0,9,13,1150,859,-231,-368,0,1136,856,-230,-370
08-DEC-2015,32,40786,40719,41987,41926,37420,2674,4013,79,9063,0,9,15,1144,825,-231,-361,0,1136,831,-230,-361
08-DEC-2015,33,43835,43788,45053,45010,40165,2687,4013,0,9063,0,9,16,1245,990,-238,-371,0,1235,995,-237,-371
08-DEC-2015,34,45876,45906,47145,47181,42001,2700,4013,0,9063,51,8,4,1246,1025,-249,-412,0,1235,1027,-248,-415
08-DEC-2015,35,46559,46518,47864,47831,42637,2672,4013,0,9063,94,8,10,800,992,-250,-447,0,772,992,-249,-447
08-DEC-2015,36,46165,46119,47477,47436,42275,2645,4013,0,9063,51,15,20,755,976,-250,-447,0,764,980,-249,-447
08-DEC-2015,37,45859,45688,47169,47009,42055,2657,4013,0,9063,0,13,21,1239,1016,-250,-447,0,1232,1015,-249,-447
08-DEC-2015,38,45217,45027,46524,46345,41454,2669,4013,0,9063,0,10,18,1246,991,-250,-447,0,1235,994,-249,-447
08-DEC-2015,39,44395,44111,45702,45428,40736,2658,4013,0,9063,0,10,14,1246,1025,-250,-447,0,1235,1027,-249,-447
08-DEC-2015,40,43027,42735,44332,44049,39464,2647,4013,0,9063,0,10,16,1246,1001,-250,-445,0,1235,1001,-249,-445
08-DEC-2015,41,41588,41368,42851,42633,38065,2537,4013,0,9063,0,11,14,1147,1001,-250,-402,0,1133,1004,-248,-401
08-DEC-2015,42,40035,39808,41245,41014,36692,2427,4013,0,9063,0,10,11,1142,1019,-239,-361,0,1133,1019,-237,-358
08-DEC-2015,43,38232,38062,39319,39148,35001,2332,4013,0,9063,0,9,7,1244,1024,-211,-267,0,1235,1024,-209,-264
08-DEC-2015,44,36227,35982,37233,36984,33172,2237,4013,0,9063,0,9,4,1246,1006,-172,-225,0,1235,1008,-168,-224
08-DEC-2015,45,34183,33906,35061,34779,31318,2164,4013,0,9063,0,15,14,1246,1001,-94,-169,0,1235,1002,-89,-166
08-DEC-2015,46,32209,32005,32921,32709,29434,2090,4013,0,9063,0,15,16,1246,1009,-32,-65,0,1235,1010,-28,-58
08-DEC-2015,47,29952,29662,30565,30279,27383,2010,4013,0,9063,0,13,17,1153,904,100,85,0,1137,903,105,91
08-DEC-2015,48,28548,28338,29157,28951,26182,1931,4013,0,9063,0,9,12,1148,902,199,233,0,1136,901,200,238
09-DEC-2015,1,28048,27864,28658,28484,25820,1900,4013,0,9063,0,10,20,1148,901,202,286,0,1136,905,201,286
09-DEC-2015,2,28199,27984,28825,28737,26073,1869,4013,0,9063,0,26,176,1148,911,202,286,0,1136,913,201,286
09-DEC-2015,3,27843,27570,28894,28786,25731,1839,4013,0,9063,0,451,830,1148,890,202,286,0,1136,891,201,286
09-DEC-2015,4,27092,26852,28830,28827,25037,1809,4013,0,9063,0,1138,1502,1152,911,202,286,0,1135,913,201,286
09-DEC-2015,5,26443,26215,28427,28452,24428,1853,4013,0,9063,0,1384,1763,1006,914,202,286,0,993,917,201,286
09-DEC-2015,6,26293,26015,28478,28431,24257,1897,4013,0,9063,0,1585,1941,1010,928,202,287,0,993,930,201,286
09-DEC-2015,7,25761,25459,28094,28095,23760,1922,4013,0,9063,0,1733,2105,807,928,202,286,0,802,931,201,286
09-DEC-2015,8,25216,24908,27592,27544,23216,1947,4013,0,9063,0,1776,2128,837,917,202,286,0,794,920,201,286
09-DEC-2015,9,25014,24680,27380,27326,23074,2031,4013,0,9063,0,1764,2137,-2,911,202,286,0,-4,909,201,286
09-DEC-2015,10,25070,24714,27413,27246,23195,2115,4013,0,9063,0,1743,1993,6,902,202,286,0,-2,904,201,286
09-DEC-2015,11,25744,25461,29012,28784,23897,2195,4013,0,9063,0,1631,1876,-1037,923,199,287,0,-1065,929,197,286
09-DEC-2015,12,27177,26935,30162,29851,25270,2275,4013,0,9063,0,1289,1285,-1096,919,98,287,0,-1078,922,92,286
09-DEC-2015,13,30467,30318,32430,32281,28313,2332,4013,0,9063,0,176,154,-1187,996,1,286,0,-1178,1000,0,286
09-DEC-2015,14,34094,33873,35910,35696,31668,2388,4013,0,9063,0,15,19,-1201,1007,0,287,0,-1177,1009,0,286
09-DEC-2015,15,38319,38138,39403,39245,35508,2466,4013,0,9063,0,12,9,-472,1005,0,277,0,-447,1006,0,274
09-DEC-2015,16,40097,40082,41159,41190,37050,2545,4013,29,9063,0,11,14,-451,988,0,241,0,-448,990,0,240
09-DEC-2015,17,40596,40588,41656,41691,37459,2642,4013,142,9063,0,10,12,-450,1008,0,187,0,-444,1012,0,187
09-DEC-2015,18,40212,40106,41271,41208,37158,2740,4013,551,9063,0,10,13,-449,964,0,142,0,-444,965,0,138
09-DEC-2015,19,40099,39977,41162,41085,37040,2796,4013,1010,9063,0,11,14,-452,984,0,53,0,-447,988,0,50
09-DEC-2015,20,39786,39682,40920,40868,36726,2853,4013,1530,9063,0,11,14,-454,985,0,-69,0,-447,984,0,-75
09-DEC-2015,21,39390,39190,40377,40217,36301,2920,4013,1910,9063,0,8,11,-228,984,0,-151,0,-218,986,0,-151
09-DEC-2015,22,39053,38919,40018,39944,35928,2988,4013,2260,9063,0,7,10,-207,966,0,-151,0,-219,968,0,-151
09-DEC-2015,23,38752,38603,40138,40015,35581,3056,4013,2450,9063,0,6,10,-629,1015,0,-151,0,-624,1016,0,-151
09-DEC-2015,24,38525,38411,39900,39823,35318,3125,4013,2500,9063,0,6,10,-618,999,0,-151,0,-625,1000,0,-151
09-DEC-2015,25,38486,38410,40212,40160,35264,3162,4013,2440,9063,0,6,10,-969,994,0,-151,0,-958,993,0,-152
09-DEC-2015,26,38457,38363,40182,40121,35207,3198,4013,2280,9063,0,6,10,-960,979,0,-159,0,-960,984,0,-159
09-DEC-2015,27,38604,38530,40587,40533,35339,3211,4013,1900,9063,0,6,10,-1274,1022,0,-103,0,-1261,1024,0,-101
09-DEC-2015,28,38841,38763,40866,40811,35567,3224,4013,1470,9063,0,5,6,-1276,1030,0,-144,0,-1261,1034,0,-149
09-DEC-2015,29,39143,39101,41242,41219,35838,3236,4013,1030,9063,0,4,6,-1276,1015,0,-219,0,-1261,1016,0,-220
09-DEC-2015,30,39361,39338,41479,41476,36030,3248,4013,558,9063,8,6,8,-1277,1014,0,-235,0,-1262,1018,0,-237
09-DEC-2015,31,40149,40099,42129,42086,36726,3254,4013,231,9063,0,6,8,-1045,680,0,-329,0,-1022,659,0,-332
09-DEC-2015,32,42139,42060,43933,43987,38558,3259,4013,73,9063,0,9,8,-909,691,0,-276,0,-866,704,0,-271
09-DEC-2015,33,45048,44837,45830,45620,41220,3236,4013,0,9063,0,13,10,377,980,0,-169,0,397,986,0,-169
09-DEC-2015,34,46698,46513,47558,47381,42782,3213,4013,0,9063,0,16,19,449,996,0,-244,0,455,995,0,-247
09-DEC-2015,35,47148,46930,48126,47917,43176,3254,4013,0,9063,0,15,18,791,882,0,-363,0,788,880,0,-366
09-DEC-2015,36,46798,46570,47795,47574,42859,3294,4013,0,9063,0,12,16,798,891,0,-385,0,788,893,0,-385
09-DEC-2015,37,46100,45859,47076,46842,42275,3311,4013,0,9063,0,11,16,85,953,0,-365,0,53,958,0,-364
09-DEC-2015,38,45425,45190,46386,46155,41674,3328,4013,0,9063,0,11,16,50,931,0,-350,0,55,932,0,-347
09-DEC-2015,39,44294,44054,45213,45008,40742,3378,4013,0,9063,0,11,15,-22,989,0,-286,0,-31,996,0,-286
09-DEC-2015,40,42925,42702,43838,43604,39538,3427,4013,0,9063,0,11,14,-63,1040,0,-239,0,-29,1042,0,-238
09-DEC-2015,41,41327,41092,42183,41947,38058,3424,4013,0,9063,0,9,8,1377,985,0,-247,0,1396,983,0,-245
09-DEC-2015,42,39464,39231,40231,39998,36426,3420,4013,0,9063,0,11,14,1493,1025,0,-156,0,1480,1026,0,-152
09-DEC-2015,43,37604,37402,38291,38090,34717,3434,4013,0,9063,0,12,12,1493,990,0,-75,0,1479,992,0,-75
09-DEC-2015,44,35273,35079,35942,35752,32604,3449,4013,0,9063,0,11,15,1493,971,0,-58,0,1479,971,0,-57
09-DEC-2015,45,32971,32830,33587,33443,30479,3407,4013,0,9063,0,11,12,816,966,0,-5,0,775,967,0,0
09-DEC-2015,46,30895,30748,31508,31362,28485,3365,4013,0,9063,0,13,14,767,982,0,76,0,780,982,0,80
09-DEC-2015,47,28461,28396,29079,29017,26240,3360,4013,0,9063,0,18,21,1211,897,0,196,0,1203,897,0,198
09-DEC-2015,48,26957,26907,27681,27538,24906,3354,4013,0,9063,0,124,141,1214,896,0,178,0,1203,899,0,178
10-DEC-2015,1,26437,26403,27281,27277,24467,3327,4013,0,9063,0,244,419,1214,893,0,242,0,1197,894,0,246
10-DEC-2015,2,26531,26537,27326,27506,24633,3300,4013,0,9063,0,195,403,1214,895,0,286,0,1203,898,0,286
10-DEC-2015,3,26153,26125,27580,27710,24266,3266,4013,0,9063,0,827,1045,1214,885,0,228,0,1203,886,0,223
10-DEC-2015,4,25311,25270,27287,27353,23508,3233,4013,0,9063,0,1376,1621,1216,888,0,121,0,1203,890,0,117
10-DEC-2015,5,24649,24618,27004,27181,22910,3236,4013,0,9063,0,1755,1917,1135,906,0,58,0,1125,907,0,58
10-DEC-2015,6,24474,24368,26875,26973,22694,3239,4013,0,9063,0,1801,2005,1153,926,0,80,0,1126,930,0,81
10-DEC-2015,7,23888,23756,26291,26397,22118,3210,4013,0,9063,0,1803,2040,629,886,0,83,0,620,888,0,83
10-DEC-2015,8,23454,23326,25839,25856,21665,3182,4013,0,9063,0,1785,1930,636,905,0,83,0,621,905,0,83
10-DEC-2015,9,23248,23152,25590,25691,21488,3166,4013,0,9063,0,1742,1939,87,900,0,83,0,76,901,0,83
10-DEC-2015,10,23413,23331,25647,25797,21656,3151,4013,0,9063,0,1634,1867,77,892,0,83,0,76,895,0,83
10-DEC-2015,11,24166,24151,26472,26585,22376,3129,4013,0,9063,0,1502,1609,-204,919,0,135,0,-212,920,0,138
10-DEC-2015,12,25569,25558,27253,27190,23646,3107,4013,0,9063,0,867,830,-217,886,0,241,0,-214,891,0,245
10-DEC-2015,13,28985,29099,30473,30610,26771,3048,4013,0,9063,0,40,27,-848,992,0,286,0,-867,999,0,286
10-DEC-2015,14,32779,32749,34272,34259,30272,2990,4013,0,9063,0,14,14,-879,1020,0,286,0,-867,1017,0,286
10-DEC-2015,15,37050,37164,38736,38880,34146,2951,4013,0,9063,0,11,11,-1075,998,65,283,0,-1075,1002,68,282
10-DEC-2015,16,39597,39601,41316,41311,36420,2912,4013,0,9063,0,7,5,-1112,1030,30,182,0,-1076,1031,24,176
10-DEC-2015,17,40669,40571,41449,41364,37384,2876,4013,77,9063,0,8,7,-114,994,-58,39,0,-97,993,-58,34
10-DEC-2015,18,40281,40191,41037,40977,37072,2841,4013,157,9063,0,11,14,-99,979,-29,-17,0,-97,985,-28,-18
10-DEC-2015,19,40699,40724,41416,41460,37452,2757,4013,300,9063,0,10,10,5,1008,-49,-58,0,8,1009,-49,-59
10-DEC-2015,20,40872,40828,41601,41578,37612,2673,4013,444,9063,0,10,12,11,997,-67,-52,0,8,1000,-66,-53
10-DEC-2015,21,40918,40898,42107,42128,37632,2618,4013,578,9063,0,6,10,-424,1021,-66,-93,0,-433,1022,-66,-93
10-DEC-2015,22,41072,40982,42330,42257,37811,2562,4013,701,9063,0,6,8,-450,1024,-101,-101,0,-433,1026,-99,-104
10-DEC-2015,23,41272,41130,42223,42107,37973,2528,4013,755,9063,0,6,6,-114,1011,-60,-171,0,-110,1011,-59,-171
10-DEC-2015,24,41306,41141,42259,42121,37974,2495,4013,746,9063,0,7,10,-115,1005,-37,-194,0,-110,1007,-38,-194
10-DEC-2015,25,41434,41255,42268,42091,38094,2471,4013,784,9063,0,7,10,66,1002,-114,-113,0,70,1004,-116,-111
10-DEC-2015,26,41306,41126,42157,41981,37951,2447,4013,779,9063,0,7,10,70,986,-160,-84,0,71,989,-159,-85
10-DEC-2015,27,41343,41168,42210,42037,37974,2413,4013,673,9063,0,7,11,144,990,-135,-125,0,146,992,-132,-125
10-DEC-2015,28,41279,41173,42145,42039,37914,2379,4013,520,9063,0,10,10,147,1013,-131,-125,0,146,1015,-129,-125
10-DEC-2015,29,41530,41408,42450,42333,38190,2317,4013,342,9063,0,9,10,230,1019,-186,-125,0,232,1021,-189,-125
10-DEC-2015,30,41680,41552,42648,42521,38355,2255,4013,191,9063,0,10,11,237,1038,-233,-125,0,232,1038,-232,-125
10-DEC-2015,31,42228,42082,43316,43213,38835,2188,4013,79,9063,0,11,15,-47,1017,-250,-180,0,-57,1019,-250,-182
10-DEC-2015,32,44014,43955,45205,45139,40471,2121,4013,34,9063,0,11,12,-96,1034,-252,-232,0,-64,1037,-251,-236
10-DEC-2015,33,46543,46400,47734,47600,42716,2098,4013,0,9063,0,15,19,1327,989,-245,-331,0,1346,991,-243,-334
10-DEC-2015,34,47622,47447,48896,48725,43625,2076,4013,0,9063,0,16,17,1492,1004,-248,-410,0,1479,1004,-247,-412
10-DEC-2015,35,47849,47695,49135,48988,43808,2076,4013,0,9063,0,16,19,1492,984,-249,-421,0,1480,988,-247,-421
10-DEC-2015,36,47545,47371,48827,48659,43526,2076,4013,0,9063,0,12,14,1492,1001,-249,-421,0,1480,1000,-247,-421
10-DEC-2015,37,47023,46884,48306,48174,43116,2097,4013,0,9063,0,10,10,858,1012,-249,-424,0,823,1013,-247,-426
10-DEC-2015,38,46273,46118,47582,47431,42366,2118,4013,0,9063,0,11,13,824,975,-249,-449,0,823,979,-247,-446
10-DEC-2015,39,45407,45178,46662,46440,41605,2111,4013,0,9063,0,10,12,879,1001,-249,-396,0,871,1000,-247,-396
10-DEC-2015,40,44111,43851,45301,45044,40373,2104,4013,0,9063,0,11,12,857,1017,-249,-330,0,872,1020,-247,-325
10-DEC-2015,41,42914,42666,44025,43787,39163,2098,4013,0,9063,0,9,10,1489,1013,-249,-253,0,1480,1013,-247,-253
10-DEC-2015,42,41389,41084,42494,42171,37777,2093,4013,0,9063,0,10,12,1493,1017,-227,-268,0,1479,1016,-222,-268
10-DEC-2015,43,39673,39319,40643,40289,36154,2091,4013,0,9063,0,7,3,1492,1029,-154,-209,0,1479,1032,-152,-205
10-DEC-2015,44,37495,37108,38326,37935,34208,2089,4013,0,9063,0,14,10,1492,995,-85,-132,0,1479,995,-79,-130
10-DEC-2015,45,34961,34551,35625,35217,31894,2094,4013,0,9063,0,14,22,1493,970,15,-50,0,1480,974,17,-44
10-DEC-2015,46,32884,32542,33496,33165,29893,2098,4013,0,9063,0,12,23,1492,997,26,100,0,1479,1000,28,106
10-DEC-2015,47,30542,30099,31267,30867,27765,2090,4013,0,9063,0,125,287,1397,863,124,244,0,1382,856,128,249
10-DEC-2015,48,28944,28631,29556,29399,26331,2083,4013,0,9063,0,12,172,1393,880,159,286,0,1382,880,159,286
11-DEC-2015,1,28260,28055,28987,28937,25801,2105,4013,0,9063,0,127,387,1393,849,194,286,0,1382,850,195,286
11-DEC-2015,2,28138,28030,28766,28870,25768,2127,4013,0,9063,0,28,240,1393,889,195,286,0,1382,892,194,286
11-DEC-2015,3,27697,27587,28842,29052,25344,2143,4013,0,9063,0,545,756,1394,880,199,286,0,1382,880,198,286
11-DEC-2015,4,26886,26735,28527,28647,24625,2159,4013,0,9063,0,1041,1334,1393,834,199,282,0,1382,838,198,281
11-DEC-2015,5,26188,26019,28342,28337,24020,2170,4013,0,9063,0,1554,1713,1393,881,199,245,0,1382,882,198,244
11-DEC-2015,6,25852,25673,27917,28286,23652,2181,4013,0,9063,0,1465,1732,1393,896,199,161,0,1382,899,198,155
11-DEC-2015,7,25358,25177,27675,27855,23139,2188,4013,0,9063,0,1717,2008,1328,883,187,79,0,1315,883,184,79
11-DEC-2015,8,24845,24712,27233,27642,22678,2194,4013,0,9063,0,1788,2330,1325,891,152,125,0,1315,892,151,127
11-DEC-2015,9,24652,24536,27028,27452,22519,2174,4013,0,9063,0,1776,2317,815,892,190,171,0,785,894,191,173
11-DEC-2015,10,24942,24867,27151,27648,22812,2155,4013,0,9063,0,1609,2144,787,887,199,186,0,786,888,198,187
11-DEC-2015,11,25517,25625,27866,28496,23345,2139,4013,0,9063,0,1749,2271,1003,885,199,194,0,1005,888,198,195
11-DEC-2015,12,27065,27031,28791,28927,24805,2123,4013,0,9063,0,1126,1393,1043,862,199,272,0,1004,868,198,275
11-DEC-2015,13,30370,30467,31484,31716,27898,2164,4013,0,9063,0,118,266,-396,966,199,286,0,-428,973,198,286
11-DEC-2015,14,33850,33947,34894,35172,31120,2206,4013,0,9063,0,11,163,-433,1010,199,286,0,-390,1011,198,286
11-DEC-2015,15,37850,37969,38460,38584,34719,2230,4013,0,9063,0,10,14,497,1009,173,286,0,492,1014,169,286
11-DEC-2015,16,40354,40413,40963,41026,36983,2255,4013,0,9063,0,9,10,466,1036,172,239,0,494,1035,174,235
11-DEC-2015,17,41496,41307,42106,41922,37985,2305,4013,70,9063,0,10,15,1477,992,177,105,0,1473,992,176,102
11-DEC-2015,18,41239,40980,41849,41590,37811,2355,4013,97,9063,0,10,8,1492,1016,176,101,0,1479,1021,175,100
11-DEC-2015,19,41501,41380,42105,41986,38055,2396,4013,239,9063,0,4,6,1492,1034,138,58,0,1480,1035,134,57
11-DEC-2015,20,41501,41331,42107,41940,38027,2437,4013,415,9063,0,6,9,1493,994,62,35,0,1480,994,58,35
11-DEC-2015,21,41282,41129,41913,41763,37757,2556,4013,580,9063,0,6,9,1409,1015,-25,62,0,1395,1019,-25,63
11-DEC-2015,22,41099,40943,41736,41591,37568,2674,4013,672,9063,0,6,10,1407,997,-26,-5,0,1395,994,-25,-11
11-DEC-2015,23,40979,40761,41671,41458,37414,2750,4013,780,9063,0,8,11,1268,1012,14,-84,0,1250,1015,18,-85
11-DEC-2015,24,40859,40674,41593,41419,37247,2826,4013,909,9063,0,11,14,1256,1016,-24,-99,0,1251,1019,-27,-101
11-DEC-2015,25,40864,40688,41687,41515,37225,2842,4013,1000,9063,0,11,14,1489,980,-74,-138,0,1480,980,-73,-138
11-DEC-2015,26,40385,40172,41247,41041,36806,2857,4013,1040,9063,0,8,11,1493,973,-69,-185,0,1480,976,-68,-187
11-DEC-2015,27,39940,39768,40848,40680,36424,2815,4013,1060,9063,0,6,10,1493,983,-102,-200,0,1480,984,-102,-199
11-DEC-2015,28,39638,39502,40505,40373,36157,2773,4013,882,9063,0,6,10,1492,979,-125,-136,0,1480,982,-124,-137
11-DEC-2015,29,39784,39660,40704,40586,36382,2737,4013,683,9063,0,6,10,1493,993,-135,-179,0,1480,994,-134,-180
11-DEC-2015,30,39787,39621,40711,40552,36384,2701,4013,459,9063,0,7,10,1493,969,-82,-235,0,1480,970,-76,-240
11-DEC-2015,31,40100,39913,41089,40913,36636,2620,4013,205,9063,0,8,12,1492,967,-1,-380,0,1480,972,0,-385
11-DEC-2015,32,41392,41299,42443,42358,37791,2538,4013,58,9063,0,11,16,1493,1006,0,-440,0,1480,1004,0,-440
11-DEC-2015,33,44139,44086,45189,45143,40334,2485,4013,0,9063,0,10,13,1493,994,0,-440,0,1480,994,0,-440
11-DEC-2015,34,46094,46009,47114,47034,42131,2432,4013,0,9063,0,16,17,1494,1007,0,-404,0,1480,1009,0,-403
11-DEC-2015,35,46587,46443,47663,47500,42601,2413,4013,0,9063,0,16,17,1494,978,0,-460,0,1480,976,0,-463
11-DEC-2015,36,46296,46096,47425,47191,42407,2394,4013,0,9063,0,16,20,1493,986,0,-513,0,1480,991,0,-515
11-DEC-2015,37,45588,45389,46728,46444,41816,2366,4013,0,9063,0,13,11,1493,999,0,-527,0,1480,998,0,-527
11-DEC-2015,38,44410,44216,45553,45345,40677,2338,4013,0,9063,0,16,18,1493,965,0,-527,0,1480,970,0,-527
11-DEC-2015,39,43212,42995,44313,44095,39611,2280,4013,0,9063,0,12,8,1493,1018,0,-489,0,1480,1020,0,-487
11-DEC-2015,40,42001,41749,43064,42813,38535,2222,4013,0,9063,0,11,12,1493,1005,0,-452,0,1480,1006,0,-449
