Generator type,Fuel,Year,Country,value
All generating companies,Other fuels,2018,Scotland,300.5444
All generating companies,Pumped storage,2018,Scotland,453.9364
All generating companies,Total all generating companies,2018,Scotland,48502.4584
Major power producers,Coal,2018,Wales,472.7064
Major power producers,Oil,2018,Wales,34.2938
Major power producers,Gas,2018,Wales,19724.4333
Major power producers,Nuclear,2018,Wales,0
Major power producers,Hydro natural flow,2018,Wales,207.6518
Major power producers,Wind,2018,Wales,3834.1453
Major power producers,Solar,2018,Wales,367.2797
Major power producers,Bioenergy,2018,Wales,1.068
Major power producers,Other fuels,2018,Wales,0
Major power producers,Hydro pumped storage,2018,Wales,2044.5136
Major power producers,Total major power producers,2018,Wales,26686.0919
Other generators,Coal,2018,Wales,0
Other generators,Oil,2018,Wales,20.3599
Other generators,Gas,2018,Wales,817.5118
Other generators,Hydro natural flow,2018,Wales,81.2582
Other generators,Wind,2018,Wales,972.9047
Other generators,Solar,2018,Wales,671.6903
Other generators,Shoreline wave and tidal,2018,Wales,0
Other generators,Bioenergy,2018,Wales,1137.152
Other generators,Other fuels,2018,Wales,664.6988
Other generators,Total other generators,2018,Wales,4365.5758
All generating companies,Fossil fuels,2018,Wales,21069.3052
All generating companies,Coal,2018,Wales,472.7064
All generating companies,Oil,2018,Wales,54.6537
All generating companies,Gas,2018,Wales,20541.945
All generating companies,Nuclear,2018,Wales,0
All generating companies,Renewables,2018,Wales,7273.15
All generating companies,Hydro natural flow,2018,Wales,288.91
All generating companies,Wind,2018,Wales,4807.05
All generating companies,Solar,2018,Wales,1038.97
All generating companies,Shoreline wave and tidal,2018,Wales,0
All generating companies,Bioenergy,2018,Wales,1138.22
All generating companies,Other fuels,2018,Wales,664.6988
All generating companies,Pumped storage,2018,Wales,2044.5136
All generating companies,Total all generating companies,2018,Wales,31051.6676
Major power producers,Coal,2018,Nothern Ireland,1302.6058
Major power producers,Oil,2018,Nothern Ireland,43.0341
Major power producers,Gas,2018,Nothern Ireland,3868.3315
Major power producers,Nuclear,2018,Nothern Ireland,0
Major power producers,Hydro natural flow,2018,Nothern Ireland,0
Major power producers,Wind,2018,Nothern Ireland,833.8125
Major power producers,Solar,2018,Nothern Ireland,120.1019
Major power producers,Bioenergy,2018,Nothern Ireland,0
Major power producers,Other fuels,2018,Nothern Ireland,0
Major power producers,Hydro pumped storage,2018,Nothern Ireland,0
Major power producers,Total major power producers,2018,Nothern Ireland,6167.8859
Other generators,Coal,2018,Nothern Ireland,31.8859
Other generators,Oil,2018,Nothern Ireland,35.831
Other generators,Gas,2018,Nothern Ireland,116.2223
Other generators,Hydro natural flow,2018,Nothern Ireland,30.2
Other generators,Wind,2018,Nothern Ireland,2099.4175
Other generators,Solar,2018,Nothern Ireland,152.2381
Other generators,Shoreline wave and tidal,2018,Nothern Ireland,0
Other generators,Bioenergy,2018,Nothern Ireland,672.92
Other generators,Other fuels,2018,Nothern Ireland,3.1872
Other generators,Total other generators,2018,Nothern Ireland,3141.902
All generating companies,Fossil fuels,2018,Nothern Ireland,5397.9106
All generating companies,Coal,2018,Nothern Ireland,1334.4917
All generating companies,Oil,2018,Nothern Ireland,78.8651
All generating companies,Gas,2018,Nothern Ireland,3984.5539
All generating companies,Nuclear,2018,Nothern Ireland,0
All generating companies,Renewables,2018,Nothern Ireland,3908.69
All generating companies,Hydro natural flow,2018,Nothern Ireland,30.2
All generating companies,Wind,2018,Nothern Ireland,2933.23
All generating companies,Solar,2018,Nothern Ireland,272.34
All generating companies,Shoreline wave and tidal,2018,Nothern Ireland,0
All generating companies,Bioenergy,2018,Nothern Ireland,672.92
All generating companies,Other fuels,2018,Nothern Ireland,3.1872
All generating companies,Pumped storage,2018,Nothern Ireland,0
All generating companies,Total all generating companies,2018,Nothern Ireland,9309.7878
Major power producers,Coal,2018,England,15002.7877
Major power producers,Oil,2018,England,427.8852
Major power producers,Gas,2018,England,90805.5397
Major power producers,Nuclear,2018,England,51453.0285
Major power producers,Hydro natural flow,2018,England,20.5335
Major power producers,Wind,2018,England,27386.1997
Major power producers,Solar,2018,England,3023.8808
Major power producers,Bioenergy,2018,England,19273.3977
Major power producers,Other fuels,2018,England,1130.88
Major power producers,Hydro pumped storage,2018,England,0
Major power producers,Total major power producers,2018,England,208524.1329
Other generators,Coal,2018,England,21.4141
Other generators,Oil,2018,England,731.1092
Other generators,Gas,2018,England,8916.8148
Other generators,Hydro natural flow,2018,England,106.3465
Other generators,Wind,2018,England,2670.0303
Other generators,Solar,2018,England,8001.4292
Other generators,Shoreline wave and tidal,2018,England,0
Other generators,Bioenergy,2018,England,11734.7923
Other generators,Other fuels,2018,England,3153.0558
Other generators,Total other generators,2018,England,35334.9921
All generating companies,Fossil fuels,2018,England,115905.5507
All generating companies,Coal,2018,England,15024.2019
All generating companies,Oil,2018,England,1158.9944
All generating companies,Gas,2018,England,99722.3544
All generating companies,Nuclear,2018,England,51453.0285
All generating companies,Renewables,2018,England,72216.61
All generating companies,Hydro natural flow,2018,England,126.88
All generating companies,Wind,2018,England,30056.23
All generating companies,Solar,2018,England,11025.31
All generating companies,Shoreline wave and tidal,2018,England,0
All generating companies,Bioenergy,2018,England,31008.19
All generating companies,Other fuels,2018,England,4283.9358
All generating companies,Pumped storage,2018,England,0
All generating companies,Total all generating companies,2018,England,243859.125
Major power producers,Coal,2019,UK,6865.3359
Major power producers,Oil,2019,UK,671.3421
Major power producers,Gas,2019,UK,118593.2848
Major power producers,Nuclear,2019,UK,56183.9336974846
Major power producers,Hydro natural flow,2019,UK,4189.8109
Major power producers,Wind,2019,UK,55073.7787427807
Major power producers,Solar,2019,UK,3860.2859
Major power producers,Bioenergy,2019,UK,20837.5
Major power producers,Other fuels,2019,UK,1161.1807
Major power producers,Hydro pumped storage,2019,UK,1756.4111
Major power producers,Total major power producers,2019,UK,269192.863840265
Other generators,Coal,2019,UK,49.8349
Other generators,Oil,2019,UK,1175.396
Other generators,Gas,2019,UK,13391.8934
Other generators,Hydro natural flow,2019,UK,1743.0873
Other generators,Wind,2019,UK,8761.11125721929
Other generators,Solar,2019,UK,8557.7641
Other generators,Shoreline wave and tidal,2019,UK,13.99
Other generators,Bioenergy,2019,UK,16544.19
Other generators,Other fuels,2019,UK,4432.2502
Other generators,Total other generators,2019,UK,54669.5171572193
All generating companies,Fossil fuels,2019,UK,140747.0871
All generating companies,Coal,2019,UK,6915.1708
All generating companies,Oil,2019,UK,1846.7381
All generating companies,Gas,2019,UK,131985.1782
All generating companies,Nuclear,2019,UK,56183.9336974846
All generating companies,Renewables,2019,UK,119581.5182
All generating companies,Hydro natural flow,2019,UK,5932.8982
All generating companies,Wind,2019,UK,63834.89
All generating companies,Solar,2019,UK,12418.05
All generating companies,Shoreline wave and tidal,2019,UK,13.99
All generating companies,Bioenergy,2019,UK,37381.69
All generating companies,Other fuels,2019,UK,5593.4309
All generating companies,Pumped storage,2019,UK,1756.4111
All generating companies,Total all generating companies,2019,UK,323862.380997485
Major power producers,Coal,2019,Scotland,0
Major power producers,Oil,2019,Scotland,124.396556206705
Major power producers,Gas,2019,Scotland,4322.399728542
Major power producers,Nuclear,2019,Scotland,12226.0862677141
Major power producers,Hydro natural flow,2019,Scotland,3902.4872055085
Major power producers,Wind,2019,Scotland,18694.5616844593
Major power producers,Solar,2019,Scotland,38.13653338992
Major power producers,Bioenergy,2019,Scotland,858.631652388693
Major power producers,Other fuels,2019,Scotland,0
Major power producers,Hydro pumped storage,2019,Scotland,241.19135475255
Major power producers,Total major power producers,2019,Scotland,40407.8909829618
Other generators,Coal,2019,Scotland,0
Other generators,Oil,2019,Scotland,360.6619560675
Other generators,Gas,2019,Scotland,1739.71609916653
Other generators,Hydro natural flow,2019,Scotland,1480.2509944915
Other generators,Wind,2019,Scotland,3315.19831554068
Other generators,Solar,2019,Scotland,293.84346661008
Other generators,Shoreline wave and tidal,2019,Scotland,13.99
Other generators,Bioenergy,2019,Scotland,1606.44834761131
Other generators,Other fuels,2019,Scotland,330.420197290507
Other generators,Total other generators,2019,Scotland,9140.5293767781
All generating companies,Fossil fuels,2019,Scotland,6547.17433998274
All generating companies,Coal,2019,Scotland,0
All generating companies,Oil,2019,Scotland,485.058512274205
All generating companies,Gas,2019,Scotland,6062.11582770853
All generating companies,Nuclear,2019,Scotland,12226.0862677141
All generating companies,Renewables,2019,Scotland,30203.5482
All generating companies,Hydro natural flow,2019,Scotland,5382.7382
All generating companies,Wind,2019,Scotland,22009.76
All generating companies,Solar,2019,Scotland,331.98
All generating companies,Shoreline wave and tidal,2019,Scotland,13.99
All generating companies,Bioenergy,2019,Scotland,2465.08
All generating companies,Other fuels,2019,Scotland,330.420197290507
All generating companies,Pumped storage,2019,Scotland,241.19135475255
All generating companies,Total all generating companies,2019,Scotland,49548.4203597399
Major power producers,Coal,2019,Wales,665.179926576019
Major power producers,Oil,2019,Wales,40.4054252487835
Major power producers,Gas,2019,Wales,17490.5260890065
Major power producers,Nuclear,2019,Wales,0
Major power producers,Hydro natural flow,2019,Wales,265.3581833415
Major power producers,Wind,2019,Wales,4443.4484413185
Major power producers,Solar,2019,Wales,417.77924643016
Major power producers,Bioenergy,2019,Wales,1.85092997865436
Major power producers,Other fuels,2019,Wales,0
Major power producers,Hydro pumped storage,2019,Wales,1515.21974524745
Major power producers,Total major power producers,2019,Wales,24839.7679871475
Other generators,Coal,2019,Wales,0
Other generators,Oil,2019,Wales,6.6275682353782
Other generators,Gas,2019,Wales,573.304854381025
Other generators,Hydro natural flow,2019,Wales,107.9918166585
Other generators,Wind,2019,Wales,661.131558681501
Other generators,Solar,2019,Wales,599.800753569839
Other generators,Shoreline wave and tidal,2019,Wales,0
Other generators,Bioenergy,2019,Wales,1131.83907002135
Other generators,Other fuels,2019,Wales,1266.88702323838
Other generators,Total other generators,2019,Wales,4347.58264478597
All generating companies,Fossil fuels,2019,Wales,18776.0438634477
All generating companies,Coal,2019,Wales,665.179926576019
All generating companies,Oil,2019,Wales,47.0329934841617
All generating companies,Gas,2019,Wales,18063.8309433875
All generating companies,Nuclear,2019,Wales,0
All generating companies,Renewables,2019,Wales,7629.2
All generating companies,Hydro natural flow,2019,Wales,373.35
All generating companies,Wind,2019,Wales,5104.58
All generating companies,Solar,2019,Wales,1017.58
All generating companies,Shoreline wave and tidal,2019,Wales,0
All generating companies,Bioenergy,2019,Wales,1133.69
All generating companies,Other fuels,2019,Wales,1266.88702323838
All generating companies,Pumped storage,2019,Wales,1515.21974524745
All generating companies,Total all generating companies,2019,Wales,29187.3506319335
Major power producers,Coal,2019,Nothern Ireland,877.414922852368
Major power producers,Oil,2019,Nothern Ireland,50.2141781077146
Major power producers,Gas,2019,Nothern Ireland,4072.58917727911
Major power producers,Nuclear,2019,Nothern Ireland,0
Major power producers,Hydro natural flow,2019,Nothern Ireland,0
Major power producers,Wind,2019,Nothern Ireland,1096.914819454
Major power producers,Solar,2019,Nothern Ireland,124.49155341556
Major power producers,Bioenergy,2019,Nothern Ireland,0
Major power producers,Other fuels,2019,Nothern Ireland,0
Major power producers,Hydro pumped storage,2019,Nothern Ireland,0
Major power producers,Total major power producers,2019,Nothern Ireland,6221.62465110875
Other generators,Coal,2019,Nothern Ireland,29.131
Other generators,Oil,2019,Nothern Ireland,34.1315761459888
Other generators,Gas,2019,Nothern Ireland,111.97772216234
Other generators,Hydro natural flow,2019,Nothern Ireland,35.5
Other generators,Wind,2019,Nothern Ireland,1903.055180546
Other generators,Solar,2019,Nothern Ireland,155.54844658444
Other generators,Shoreline wave and tidal,2019,Nothern Ireland,0
Other generators,Bioenergy,2019,Nothern Ireland,764.52
Other generators,Other fuels,2019,Nothern Ireland,0
Other generators,Total other generators,2019,Nothern Ireland,3033.86392543877
All generating companies,Fossil fuels,2019,Nothern Ireland,5175.45857654752
All generating companies,Coal,2019,Nothern Ireland,906.545922852368
All generating companies,Oil,2019,Nothern Ireland,84.3457542537034
All generating companies,Gas,2019,Nothern Ireland,4184.56689944145
All generating companies,Nuclear,2019,Nothern Ireland,0
All generating companies,Renewables,2019,Nothern Ireland,4080.03
All generating companies,Hydro natural flow,2019,Nothern Ireland,35.5
All generating companies,Wind,2019,Nothern Ireland,2999.97
All generating companies,Solar,2019,Nothern Ireland,280.04
All generating companies,Shoreline wave and tidal,2019,Nothern Ireland,0
All generating companies,Bioenergy,2019,Nothern Ireland,764.52
All generating companies,Other fuels,2019,Nothern Ireland,0
All generating companies,Pumped storage,2019,Nothern Ireland,0
All generating companies,Total all generating companies,2019,Nothern Ireland,9255.48857654752
Major power producers,Coal,2019,England,5322.74105057161
Major power producers,Oil,2019,England,456.325940436797
Major power producers,Gas,2019,England,92707.7698051724
Major power producers,Nuclear,2019,England,43957.8474297705
Major power producers,Hydro natural flow,2019,England,21.96551115
Major power producers,Wind,2019,England,30838.8537975489
Major power producers,Solar,2019,England,3279.87856676436
Major power producers,Bioenergy,2019,England,19977.0174176327
Major power producers,Other fuels,2019,England,1161.1807
Major power producers,Hydro pumped storage,2019,England,0
Major power producers,Total major power producers,2019,England,197723.580219047
Other generators,Coal,2019,England,20.7039
Other generators,Oil,2019,England,773.974899551132
Other generators,Gas,2019,England,10966.8947242901
Other generators,Hydro natural flow,2019,England,119.34448885
Other generators,Wind,2019,England,2881.72620245112
Other generators,Solar,2019,England,7508.57143323564
Other generators,Shoreline wave and tidal,2019,England,0
Other generators,Bioenergy,2019,England,13041.3825823674
Other generators,Other fuels,2019,England,2834.94297947111
Other generators,Total other generators,2019,England,38147.5412102164
All generating companies,Fossil fuels,2019,England,110248.410320022
All generating companies,Coal,2019,England,5343.44495057161
All generating companies,Oil,2019,England,1230.30083998793
All generating companies,Gas,2019,England,103674.664529463
All generating companies,Nuclear,2019,England,43957.8474297705
All generating companies,Renewables,2019,England,77668.74
All generating companies,Hydro natural flow,2019,England,141.31
All generating companies,Wind,2019,England,33720.58
All generating companies,Solar,2019,England,10788.45
All generating companies,Shoreline wave and tidal,2019,England,0
All generating companies,Bioenergy,2019,England,33018.4
All generating companies,Other fuels,2019,England,3996.12367947111
All generating companies,Pumped storage,2019,England,0
All generating companies,Total all generating companies,2019,England,235871.121429264
Major power producers,Coal,2020,UK,5439.5971
Major power producers,Oil,2020,UK,554.2596
Major power producers,Gas,2020,UK,98955.0096
Major power producers,Nuclear,2020,UK,50278.3508301582
Major power producers,Hydro natural flow,2020,UK,4997.7261
Major power producers,Wind,2020,UK,66052.0815064162
Major power producers,Solar,2020,UK,4291.8575
Major power producers,Bioenergy,2020,UK,21898.2609
Major power producers,Other fuels,2020,UK,1433.1925
Major power producers,Hydro pumped storage,2020,UK,1538.9646
Major power producers,Total major power producers,2020,UK,255439.300236574
Other generators,Coal,2020,UK,51.3696
Other generators,Oil,2020,UK,989.2578
Other generators,Gas,2020,UK,12466.2368
Other generators,Hydro natural flow,2020,UK,1867.1456
Other generators,Wind,2020,UK,9562.81849358377
Other generators,Solar,2020,UK,8610.8825
Other generators,Shoreline wave and tidal,2020,UK,11.28
Other generators,Bioenergy,2020,UK,17448.9191
Other generators,Other fuels,2020,UK,5813.415
Other generators,Total other generators,2020,UK,56821.3248935838
All generating companies,Fossil fuels,2020,UK,118455.7305
All generating companies,Coal,2020,UK,5490.9667
All generating companies,Oil,2020,UK,1543.5174
All generating companies,Gas,2020,UK,111421.2464
All generating companies,Nuclear,2020,UK,50278.3508301582
All generating companies,Renewables,2020,UK,134740.9717
All generating companies,Hydro natural flow,2020,UK,6864.8717
All generating companies,Wind,2020,UK,75614.9
All generating companies,Solar,2020,UK,12902.74
All generating companies,Shoreline wave and tidal,2020,UK,11.28
All generating companies,Bioenergy,2020,UK,39347.18
All generating companies,Other fuels,2020,UK,7246.6075
All generating companies,Pumped storage,2020,UK,1538.9646
All generating companies,Total all generating companies,2020,UK,312260.625130158
Major power producers,Coal,2020,Scotland,0
Major power producers,Oil,2020,Scotland,146.463751548946
Major power producers,Gas,2020,Scotland,3535.17040466433
Major power producers,Nuclear,2020,Scotland,13351.129339351
Major power producers,Hydro natural flow,2020,Scotland,4686.26920942275
Major power producers,Wind,2020,Scotland,19545.207652788
Major power producers,Solar,2020,Scotland,38.56425423812
Major power producers,Bioenergy,2020,Scotland,753.335501578161
Major power producers,Other fuels,2020,Scotland,0
Major power producers,Hydro pumped storage,2020,Scotland,273.9204108162
Major power producers,Total major power producers,2020,Scotland,42330.0605244074
Other generators,Coal,2020,Scotland,0
Other generators,Oil,2020,Scotland,245.40226298027
Other generators,Gas,2020,Scotland,1874.7756907534
Other generators,Hydro natural flow,2020,Scotland,1583.83249057725
Other generators,Wind,2020,Scotland,3643.22234721205
Other generators,Solar,2020,Scotland,314.57574576188
Other generators,Shoreline wave and tidal,2020,Scotland,11.28
Other generators,Bioenergy,2020,Scotland,1544.26449842184
Other generators,Other fuels,2020,Scotland,436.028001968594
Other generators,Total other generators,2020,Scotland,9653.38103767528
All generating companies,Fossil fuels,2020,Scotland,5801.81210994694
All generating companies,Coal,2020,Scotland,0
All generating companies,Oil,2020,Scotland,391.866014529216
All generating companies,Gas,2020,Scotland,5409.94609541772
All generating companies,Nuclear,2020,Scotland,13351.129339351
All generating companies,Renewables,2020,Scotland,32120.5517
All generating companies,Hydro natural flow,2020,Scotland,6270.1017
All generating companies,Wind,2020,Scotland,23188.43
All generating companies,Solar,2020,Scotland,353.14
All generating companies,Shoreline wave and tidal,2020,Scotland,11.28
All generating companies,Bioenergy,2020,Scotland,2297.6
All generating companies,Other fuels,2020,Scotland,436.028001968594
All generating companies,Pumped storage,2020,Scotland,273.9204108162
All generating companies,Total all generating companies,2020,Scotland,51983.4415620827
Major power producers,Coal,2020,Wales,0
Major power producers,Oil,2020,Wales,0.080847655
Major power producers,Gas,2020,Wales,12994.495231097
Major power producers,Nuclear,2020,Wales,0
Major power producers,Hydro natural flow,2020,Wales,282.9755394279
Major power producers,Wind,2020,Wales,5195.20071981133
Major power producers,Solar,2020,Wales,468.726682904603
Major power producers,Bioenergy,2020,Wales,0
Major power producers,Other fuels,2020,Wales,0
Major power producers,Hydro pumped storage,2020,Wales,1265.0441891838
Major power producers,Total major power producers,2020,Wales,20206.5232100796
Other generators,Coal,2020,Wales,0
Other generators,Oil,2020,Wales,6.62294837682099
Other generators,Gas,2020,Wales,617.566544837815
Other generators,Hydro natural flow,2020,Wales,114.7744605721
Other generators,Wind,2020,Wales,805.029280188675
Other generators,Solar,2020,Wales,588.093317095397
Other generators,Shoreline wave and tidal,2020,Wales,0
Other generators,Bioenergy,2020,Wales,1397.88
Other generators,Other fuels,2020,Wales,1266.88702356333
Other generators,Total other generators,2020,Wales,4796.85357463413
All generating companies,Fossil fuels,2020,Wales,13618.7655719666
All generating companies,Coal,2020,Wales,0
All generating companies,Oil,2020,Wales,6.70379603182099
All generating companies,Gas,2020,Wales,13612.0617759348
All generating companies,Nuclear,2020,Wales,0
All generating companies,Renewables,2020,Wales,8852.68
All generating companies,Hydro natural flow,2020,Wales,397.75
All generating companies,Wind,2020,Wales,6000.23
All generating companies,Solar,2020,Wales,1056.82
All generating companies,Shoreline wave and tidal,2020,Wales,0
All generating companies,Bioenergy,2020,Wales,1397.88
All generating companies,Other fuels,2020,Wales,1266.88702356333
All generating companies,Pumped storage,2020,Wales,1265.0441891838
All generating companies,Total all generating companies,2020,Wales,25003.3767847138
Major power producers,Coal,2020,Nothern Ireland,1016.82070250963
Major power producers,Oil,2020,Nothern Ireland,49.5766411397004
Major power producers,Gas,2020,Nothern Ireland,4003.59897351303
Major power producers,Nuclear,2020,Nothern Ireland,0
Major power producers,Hydro natural flow,2020,Nothern Ireland,0
Major power producers,Wind,2020,Nothern Ireland,1133.86142148486
Major power producers,Solar,2020,Nothern Ireland,126.49862842177
Major power producers,Bioenergy,2020,Nothern Ireland,0
Major power producers,Other fuels,2020,Nothern Ireland,0
Major power producers,Hydro pumped storage,2020,Nothern Ireland,0
Major power producers,Total major power producers,2020,Nothern Ireland,6330.35636706899
Other generators,Coal,2020,Nothern Ireland,32.17609765069
Other generators,Oil,2020,Nothern Ireland,34.1315761459888
Other generators,Gas,2020,Nothern Ireland,108.346849992741
Other generators,Hydro natural flow,2020,Nothern Ireland,38.14
Other generators,Wind,2020,Nothern Ireland,2130.99857851514
Other generators,Solar,2020,Nothern Ireland,158.90137157823
Other generators,Shoreline wave and tidal,2020,Nothern Ireland,0
Other generators,Bioenergy,2020,Nothern Ireland,812.92
Other generators,Other fuels,2020,Nothern Ireland,0
Other generators,Total other generators,2020,Nothern Ireland,3315.61447388279
All generating companies,Fossil fuels,2020,Nothern Ireland,5244.65084095178
All generating companies,Coal,2020,Nothern Ireland,1048.99680016032
All generating companies,Oil,2020,Nothern Ireland,83.7082172856892
All generating companies,Gas,2020,Nothern Ireland,4111.94582350577
All generating companies,Nuclear,2020,Nothern Ireland,0
All generating companies,Renewables,2020,Nothern Ireland,4401.32
All generating companies,Hydro natural flow,2020,Nothern Ireland,38.14
All generating companies,Wind,2020,Nothern Ireland,3264.86
All generating companies,Solar,2020,Nothern Ireland,285.4
All generating companies,Shoreline wave and tidal,2020,Nothern Ireland,0
All generating companies,Bioenergy,2020,Nothern Ireland,812.92
All generating companies,Other fuels,2020,Nothern Ireland,0
All generating companies,Pumped storage,2020,Nothern Ireland,0
All generating companies,Total all generating companies,2020,Nothern Ireland,9645.97084095178
Major power producers,Coal,2020,England,4422.77639749037
Major power producers,Oil,2020,England,358.138359656353
Major power producers,Gas,2020,England,78421.7449907257
Major power producers,Nuclear,2020,England,36927.2214908072
Major power producers,Hydro natural flow,2020,England,28.48135114935
Major power producers,Wind,2020,England,40177.8117123321
Major power producers,Solar,2020,England,3658.06793443551
Major power producers,Bioenergy,2020,England,21144.9253984218
Major power producers,Other fuels,2020,England,1433.1925
Major power producers,Hydro pumped storage,2020,England,0
Major power producers,Total major power producers,2020,England,186572.360135018
Other generators,Coal,2020,England,19.19350234931
Other generators,Oil,2020,England,703.10101249692
Other generators,Gas,2020,England,9865.54771441605
Other generators,Hydro natural flow,2020,England,130.39864885065
Other generators,Wind,2020,England,2983.5682876679
Other generators,Solar,2020,England,7549.31206556449
Other generators,Shoreline wave and tidal,2020,England,0
Other generators,Bioenergy,2020,England,13693.8546015782
Other generators,Other fuels,2020,England,4110.49997446808
Other generators,Total other generators,2020,England,39055.4758073916
All generating companies,Fossil fuels,2020,England,93790.5019771347
All generating companies,Coal,2020,England,4441.96989983968
All generating companies,Oil,2020,England,1061.23937215327
All generating companies,Gas,2020,England,88287.2927051417
All generating companies,Nuclear,2020,England,36927.2214908072
All generating companies,Renewables,2020,England,89366.42
All generating companies,Hydro natural flow,2020,England,158.88
All generating companies,Wind,2020,England,43161.38
All generating companies,Solar,2020,England,11207.38
All generating companies,Shoreline wave and tidal,2020,England,0
All generating companies,Bioenergy,2020,England,34838.78
All generating companies,Other fuels,2020,England,5543.69247446808
All generating companies,Pumped storage,2020,England,0
All generating companies,Total all generating companies,2020,England,225627.83594241
Major power producers,Coal,2021,UK,6465.7793
Major power producers,Oil,2021,UK,743.9918
Major power producers,Gas,2021,UK,110680.6621
Major power producers,Nuclear,2021,UK,45903.9524768561
Major power producers,Hydro natural flow,2021,UK,3716.0228
Major power producers,Wind,2021,UK,57218.2180570454
Major power producers,Solar,2021,UK,4253.7513
Major power producers,Bioenergy,2021,UK,22238.0114
Major power producers,Other fuels,2021,UK,1550.80285746345
Major power producers,Hydro pumped storage,2021,UK,1894.1596
Major power producers,Total major power producers,2021,UK,254665.351691365
Other generators,Coal,2021,UK,49.2865
Other generators,Oil,2021,UK,1006.8604088269
Other generators,Gas,2021,UK,12492.6245
Other generators,Hydro natural flow,2021,UK,1779.9089
Other generators,Wind,2021,UK,7443.85194295464
Other generators,Solar,2021,UK,7884.2087
Other generators,Shoreline wave and tidal,2021,UK,5.48
Other generators,Bioenergy,2021,UK,17638.4319737735
Other generators,Other fuels,2021,UK,5692.87255584675
Other generators,Total other generators,2021,UK,53993.5254814018
All generating companies,Fossil fuels,2021,UK,131439.204608827
All generating companies,Coal,2021,UK,6515.0658
All generating companies,Oil,2021,UK,1750.8522088269
All generating companies,Gas,2021,UK,123173.2866
All generating companies,Nuclear,2021,UK,45903.9524768561
All generating companies,Renewables,2021,UK,122177.885073774
All generating companies,Hydro natural flow,2021,UK,5495.9317
All generating companies,Wind,2021,UK,64662.07
All generating companies,Solar,2021,UK,12137.96
All generating companies,Shoreline wave and tidal,2021,UK,5.48
All generating companies,Bioenergy,2021,UK,39876.4433737735
All generating companies,Other fuels,2021,UK,7243.6754133102
All generating companies,Pumped storage,2021,UK,1894.1596
All generating companies,Total all generating companies,2021,UK,308658.877172767
Major power producers,Coal,2021,Scotland,0
Major power producers,Oil,2021,Scotland,222.018099230189
Major power producers,Gas,2021,Scotland,3047.54403171497
Major power producers,Nuclear,2021,Scotland,14420.3590387037
Major power producers,Hydro natural flow,2021,Scotland,3446.13496084474
Major power producers,Wind,2021,Scotland,16924.8359834118
Major power producers,Solar,2021,Scotland,28.62931312688
Major power producers,Bioenergy,2021,Scotland,747.986623809373
Major power producers,Other fuels,2021,Scotland,0
Major power producers,Hydro pumped storage,2021,Scotland,478.701594736454
Major power producers,Total major power producers,2021,Scotland,39316.2096455782
Other generators,Coal,2021,Scotland,0
Other generators,Oil,2021,Scotland,325.816911
Other generators,Gas,2021,Scotland,1665.603244
Other generators,Hydro natural flow,2021,Scotland,1512.73673915526
Other generators,Wind,2021,Scotland,2971.20401658817
Other generators,Solar,2021,Scotland,287.30068687312
Other generators,Shoreline wave and tidal,2021,Scotland,5.48
Other generators,Bioenergy,2021,Scotland,1646.9667741
Other generators,Other fuels,2021,Scotland,614.772553012
Other generators,Total other generators,2021,Scotland,9029.88092472855
All generating companies,Fossil fuels,2021,Scotland,5260.98228594516
All generating companies,Coal,2021,Scotland,0
All generating companies,Oil,2021,Scotland,547.835010230189
All generating companies,Gas,2021,Scotland,4713.14727571497
All generating companies,Nuclear,2021,Scotland,14420.3590387037
All generating companies,Renewables,2021,Scotland,27571.2750979094
All generating companies,Hydro natural flow,2021,Scotland,4958.8717
All generating companies,Wind,2021,Scotland,19896.04
All generating companies,Solar,2021,Scotland,315.93
All generating companies,Shoreline wave and tidal,2021,Scotland,5.48
All generating companies,Bioenergy,2021,Scotland,2394.95339790937
All generating companies,Other fuels,2021,Scotland,614.772553012
All generating companies,Pumped storage,2021,Scotland,478.701594736454
All generating companies,Total all generating companies,2021,Scotland,48346.0905703067
Major power producers,Coal,2021,Wales,0
Major power producers,Oil,2021,Wales,0
Major power producers,Gas,2021,Wales,17120.4053150774
Major power producers,Nuclear,2021,Wales,0
Major power producers,Hydro natural flow,2021,Wales,246.710349908291
Major power producers,Wind,2021,Wales,4093.42302204916
Major power producers,Solar,2021,Wales,452.496693362461
Major power producers,Bioenergy,2021,Wales,0
Major power producers,Other fuels,2021,Wales,0
Major power producers,Hydro pumped storage,2021,Wales,1415.45802059355
Major power producers,Total major power producers,2021,Wales,23328.4934009909
Other generators,Coal,2021,Wales,0
Other generators,Oil,2021,Wales,2.202229
Other generators,Gas,2021,Wales,585.818586
Other generators,Hydro natural flow,2021,Wales,112.899650091709
Other generators,Wind,2021,Wales,676.176977950838
Other generators,Solar,2021,Wales,616.653306637539
Other generators,Shoreline wave and tidal,2021,Wales,0
Other generators,Bioenergy,2021,Wales,1446.76
Other generators,Other fuels,2021,Wales,990.191621000001
Other generators,Total other generators,2021,Wales,4430.70237068009
All generating companies,Fossil fuels,2021,Wales,17708.4261300774
All generating companies,Coal,2021,Wales,0
All generating companies,Oil,2021,Wales,2.202229
All generating companies,Gas,2021,Wales,17706.2239010774
All generating companies,Nuclear,2021,Wales,0
All generating companies,Renewables,2021,Wales,7645.12
All generating companies,Hydro natural flow,2021,Wales,359.61
