LA Code,Year,Region,Coal - Industrial,Coal - Commercial,Coal - Domestic,Coal - Rail,Coal - Public Sector,Coal - Agriculture,Coal - Total,Manufactured fuels - Industrial,Manufactured fuels - Domestic,Manufactured fuels - Total,Petroleum products - Industrial,Petroleum products - Commercial,Petroleum products - Domestic,Petroleum products - Road transport,Petroleum products - Rail,Petroleum products - Public Sector,Petroleum products - Agriculture,Petroleum products - Total,Gas - Industrial,Gas - Commercial,Gas - Domestic,Gas - Total,Electricity - Industrial & Commercial,Electricity - Domestic,Electricity - Total,Bioenergy & Wastes - Industrial,Bioenergy & Wastes - Commercial,Bioenergy & wastes - Domestic,Bioenergy & wastes - Total,All fuels - Total,Consuming Sector - Industry & Commercial,Consuming Sector - Domestic,Consuming Sector - Transport
S12000038,2010,Renfrewshire,0.018351349,0.056763832,4.273697127,0,0,0.001811873,4.350624181,0.21003873,2.221052904,2.431091634,137.1613688,0.743691875,14.2910768,1244.552186,26.23986538,0.266838394,16.78767396,1440.042701,330.5925243,311.9237325,1128.642696,1771.158953,552.0032251,332.7175675,884.7207927,4.73E-04,1.19E-04,22.624805,22.62539725,4125.32956,1349.766613,1504.770895,1270.792051
S12000036,2010,City of Edinburgh,0.642674044,0.40399017,10.03868956,0,1.067587561,0.002394257,12.15533559,0.584554689,5.219454437,5.804009127,209.6315115,3.238132678,23.53923088,2768.755498,34.03195532,7.602926374,9.500114597,3056.299369,1002.346035,945.742851,2947.909251,4895.998137,1680.672737,932.8890465,2613.561783,0.036184199,0.00909474,53.35790851,53.40318746,10637.22182,3861.480787,3972.953581,2802.787453
S12000035,2010,Argyll and Bute,15.94542356,0.712730885,42.36216612,0,6.800544192,0.06610085,65.8869656,0.322988895,19.95271959,20.27570848,260.5137908,4.083786601,194.9918754,663.3805628,5.630974091,65.23125314,107.2764394,1301.108682,69.90649336,65.95882464,347.16913,483.034448,237.515754,304.7179666,542.2337205,0.879915094,0.221162808,34.31559097,35.41666888,2447.956194,835.4352081,943.5094486,669.0115369
S12000034,2010,Aberdeenshire,77.72390091,0.692324503,63.86308787,0,10.76623809,0.265147532,153.3106989,35.95622532,30.38348694,66.33971226,492.2901675,8.753256361,811.3165674,2082.432962,20.84237778,1.743916349,325.7153474,3743.094595,169.8173713,160.2276652,1077.338626,1407.383662,720.7129255,635.9513594,1356.664285,3.961585109,0.995727082,79.70073988,84.65805207,6811.451005,2009.621798,2698.553867,2103.27534
S12000033,2010,Aberdeen City,6.366211724,0.464343637,5.94220673,0,11.60397504,0.005597379,24.38233451,37.86907335,3.060033963,40.92910731,462.6290058,1.479961996,27.11805664,1081.168164,6.879809585,19.85613345,10.49957546,1609.630707,476.5881694,449.6749011,1438.214574,2364.477644,838.2944325,475.5081828,1313.802615,0.200790387,0.050467785,28.86614651,29.11740468,5382.339813,2315.582639,1978.709201,1088.047974
S12000030,2010,Stirling,2.076822586,0.296184211,10.43731614,0,2.314358614,0.023133675,15.14781522,0,5.002636033,5.002636033,83.83539211,3.74542045,92.79748879,987.8316592,23.26961795,1.19068589,58.2928704,1250.963135,419.0282374,395.3654188,536.8922027,1351.285859,319.7915792,207.4965861,527.2881653,165.4456763,41.58404676,16.43065846,223.4603816,3373.147992,1492.989826,869.0568883,1011.101277
S12000029,2010,South Lanarkshire,11.72560381,0.173117935,29.66353367,0,1.829479759,0.039052237,43.43078741,18.88947627,14.25002305,33.13949933,300.019315,2.67394106,168.239209,2439.235508,12.24720583,0.937956837,113.0995982,3036.452734,395.0923437,372.7812018,1963.845841,2731.719386,704.6455923,661.4457756,1366.091368,0.628561527,0.157986189,49.66220277,50.4487505,7261.282525,1922.693227,2887.106585,2451.482714
S12000028,2010,South Ayrshire,36.23570915,0.221773028,12.59241576,0,0.938172027,0.033066602,50.02113657,5.298605298,6.035978397,11.3345837,201.9131397,2.187302772,91.62169311,797.6869875,53.2163938,0.265247038,94.58641711,1241.477181,286.635268,270.4487733,740.2603978,1297.344439,305.7758072,230.3042679,536.080075,0.746030133,0.187511409,19.85980187,20.79334341,3157.050759,1205.472823,1100.674555,850.9033813
S12000027,2010,Shetland Islands,8.01251112,0.312524314,10.94955971,0,3.12513283,0.04439078,22.44411875,0,5.161738934,5.161738934,154.9650936,3.475030637,87.85866547,142.9704456,0,1.073867796,60.025527,450.3686301,0,0,0,0,95.57068767,103.5098951,199.0805827,0.380659294,0.095677048,9.280393612,9.756729954,686.8118005,327.0811021,216.7602528,142.9704456
S12000026,2010,Scottish Borders,66.03395043,0.219862731,46.04941291,0,2.498830976,0.10470011,114.9067572,0.645977802,21.69377073,22.33974854,165.9449194,3.508130641,279.9351746,902.4889276,0.931581503,1.132387037,255.6983603,1609.639481,160.9950739,151.9035692,552.5882306,865.4868737,322.2298002,282.3645013,604.5943015,3.964653075,0.996498201,37.70258423,42.6637355,3259.630897,1135.876714,1220.333674,903.4205091
S12000023,2010,Orkney Islands,4.662009999,0.274205185,19.63938009,0,4.901882424,0.0549708,29.5324485,0,9.20027581,9.20027581,70.75856855,2.919058662,106.1937288,98.12306043,0,1.701877643,111.3176061,391.0139002,0,0,0,0,65.96570107,83.12393217,149.0896333,0.201499556,0.050646032,11.31111158,11.56325718,590.399515,262.808026,229.4684285,98.12306043
S12000021,2010,North Ayrshire,11.93402755,0.164491568,6.626701685,0,0.739651823,0.007926927,19.47279956,1.36477201,3.320808603,4.685580613,160.1562952,1.167045751,53.55658968,609.9455782,6.851695793,0.273135051,42.13790699,874.0882467,729.9742012,688.7520459,857.3940668,2276.120314,507.280915,276.863296,784.144211,1383.908888,347.839443,23.7466614,1755.494993,5714.006144,3875.700746,1221.508124,616.797274
S12000020,2010,Moray,47.02976515,0.18334909,24.21015008,1.129174401,2.707181193,0.050732316,75.31035223,0,11.44979734,11.44979734,205.289574,1.476927695,192.6736979,544.7157244,6.576636837,4.253425444,84.92617436,1039.912161,590.6723386,557.3166572,471.2632261,1619.252222,324.5720151,205.3958039,529.967819,2.787606219,0.700652625,23.91470838,27.40296723,3303.295318,1821.966399,928.9073837,552.4215357
S12000019,2010,Midlothian,5.479075428,0.117100225,13.13395391,0,1.797687339,0.007215124,20.53503202,0,6.241501559,6.241501559,74.8022204,1.063260573,42.32805931,509.5369811,0.971638073,0.125234468,20.22445845,649.0518523,87.4542072,82.51560676,524.0565141,694.0263281,196.2728296,143.1545605,339.4273901,0.330043481,0.082954985,15.73690539,16.14990386,1725.432008,470.271894,744.6514948,510.5086192
S12000018,2010,Inverclyde,0.014977463,0.027598048,1.727446989,0,0,0.001132762,1.771155262,0.130782897,0.901108275,1.031891172,18.19410725,0.265791939,6.258231791,424.8930279,0.56153122,0.391487792,6.899782633,457.4639605,105.4158992,99.46298946,513.407428,718.2863167,202.2428394,165.1681627,367.411002,2.70E-04,6.80E-05,9.45339862,9.453736541,1555.418062,433.0477273,696.9157764,425.4545591
S12000017,2010,Highland,52.59310378,2.17384,155.2858382,3.669816785,22.18509311,0.166788959,236.0744808,2.583911195,72.6832174,75.2671286,665.2237685,12.83647142,868.7342559,2007.488261,35.96654924,39.41785346,276.6945704,3906.36173,309.9807643,292.4759331,635.4153586,1237.872056,1022.349413,735.7018398,1758.051253,656.8413267,165.0941932,83.719527,905.6550469,8119.281695,3520.617031,2551.540037,2047.124627
S12000014,2010,Falkirk,1.77020009,0.052139046,13.36696657,0.541885266,0.913960914,0.002911931,16.64806382,612.6116034,6.429410865,619.0410143,14678.29566,2.688391893,31.57108712,1244.861895,45.22816336,1.261691959,21.1154246,16025.02232,432.3929868,407.9754515,986.1960737,1826.564512,465.2113967,310.3157796,775.5271762,0.042784441,0.010753682,23.12202961,23.17556774,19285.97865,16624.34536,1371.001347,1290.631944
S12000013,2010,Na h-Eileanan Siar,17.19395768,0.191963094,30.39340948,0,3.791131118,0.018765784,51.58922716,0,14.18083102,14.18083102,121.1585523,1.393102434,188.6415881,166.7157174,5.421980153,1.022133625,32.49285274,516.8459267,0,0,0,0,62.80772276,93.78560675,156.5933295,1.024381399,0.257473782,12.23050557,13.51236076,752.7216752,241.3520367,339.2319409,172.1376975
S12000011,2010,East Renfrewshire,0.395664835,0.002639998,2.241948013,0,0,0.002847222,2.643100068,0.155055033,1.182699685,1.337754718,17.60533645,0.242301734,12.1191247,638.6736871,15.92249003,0.133025859,13.89433758,698.5903034,59.21529384,55.87136466,695.8815376,810.9681961,113.4431063,171.5087857,284.951892,0.023201538,0.005831605,13.48492519,13.51395833,1812.005205,260.9900067,896.4190208,654.5961771
S12000010,2010,East Lothian,404.5070042,0.144191124,16.66107488,0,1.325224916,0.041284721,422.6787799,2.636661467,7.921685391,10.55834686,84.02518588,2.037369556,74.11600978,714.822224,2.110352539,0.625346286,34.67077078,912.4072589,117.4350084,110.8033711,583.3165644,811.5549439,263.6052499,198.5568577,462.1621076,235.9240334,59.2984734,20.33407471,315.5565815,2934.918019,1317.079175,900.9062669,716.9325766
S12000008,2010,East Ayrshire,6.628083294,0.120467878,9.462276613,0,2.191822457,0.036010888,18.43866113,0.161494448,4.583843943,4.745338391,106.7661019,1.048995413,52.47746765,861.9812679,24.127334,0.839217311,87.75044297,1134.990827,188.0592556,177.4394175,830.5121229,1196.010796,282.8456973,211.2740806,494.119778,132.8262664,33.38530082,19.36560541,185.5771727,3033.882573,1020.098574,1127.675397,886.1086019
S12000006,2010,Dumfries and Galloway,40.25245214,0.557868584,46.88370761,0,7.152554589,0.18325755,95.02984047,1.33854051,22.17973109,23.5182716,312.2400265,4.379422852,378.1656106,1935.843466,46.89260699,1.48629652,453.9812866,3132.988716,276.9227584,261.284736,676.6809387,1214.888433,570.7842574,370.7253152,941.5095726,41.61252211,10.45912534,46.94162089,99.01326834,5506.948102,1982.635105,1541.576924,1982.736073
S12000005,2010,Clackmannanshire,0.566069944,0.01433558,3.778012699,0,0.697549164,0.002264838,5.058232225,0,1.844033564,1.844033564,44.06377459,0.339350002,12.84633715,239.7084709,49.62831488,0.05451559,9.049955466,355.6907186,429.403823,405.1550878,339.0810671,1173.639978,236.9001896,96.10975333,333.009943,1.01E-04,2.55E-05,9.006190171,9.006317078,1878.249222,1126.247042,462.6653941,289.3367858
K03000001,2010,GREAT BRITAIN (inc Unallocated),15983.39562,67.97758843,5614.334052,158.1501792,1060.532277,10.05928168,22894.449,30080.67642,2799.73997,32880.41639,131086.1627,1097.750626,29794.66701,427029.3668,7488.148974,640.2451522,12926.24384,610062.5851,101012.5732,95308.3223,344320.9723,540641.8777,185105.7275,112855.4768,297961.2043,11343.45517,2851.127818,14873.459,29068.04198,1533508.575,588574.2494,510258.6491,434675.666
K02000001,2010,UNITED KINGDOM (inc Unallocated),18157.93664,74.83057113,6242.422763,158.2360518,1277.11487,11.04463419,25921.58553,30156.29177,3102.112097,33258.40387,137617.528,1197.163608,40038.00323,441471.2494,7627.989698,715.0170649,14575.65432,643242.6053,101012.5732,95308.3223,344320.9723,540641.8777,185105.7275,112855.4768,297961.2043,11986.49702,3012.753575,15984.42584,30983.67645,1572009.353,600208.455,522543.413,449257.4751
S92000003,2011,SCOTLAND,1555.919517,13.69227456,684.2178766,4.36459516,112.0243545,1.637744916,2371.856363,844.7615376,299.0040077,1143.765545,24774.68233,89.00523297,3493.194034,36579.70202,637.6505848,197.9424447,2664.289085,68436.46573,12142.974,10035.98054,28958.50564,51137.46018,15507.80965,11150.02181,26657.83146,2731.699384,579.4981627,842.2545404,4153.452087,153900.8314,71251.91626,45427.1979,37221.7172
S12000050,2011,North Lanarkshire,7.958436272,0.055835107,13.22459425,0,0.109932238,0.002386081,21.35118395,110.3610343,6.372312903,116.7333472,203.3233893,2.646416397,34.9489028,2562.190264,30.54449091,3.82556749,24.6582024,2862.137233,538.2681235,444.8702939,2065.592875,3048.731292,894.337476,595.159402,1489.496878,36.85065681,7.81743703,38.16364265,82.83173649,7621.281671,2275.085187,2753.461729,2592.734755
S12000049,2011,Glasgow City,0.139524249,7.40E-04,7.45085575,0,0,0,7.591119667,3.047344074,4.044970278,7.092314352,240.6775632,3.374400097,13.838359,3089.392016,20.47596086,3.232333808,3.632287252,3374.62292,1404.269735,1160.607256,3038.766648,5603.643638,1949.533617,1113.598864,3063.13248,0,0,38.2799921,38.2799921,12094.36247,4768.5148,4215.979689,3109.867977
S12000048,2011,Perth and Kinross,25.78852644,1.038070098,25.18348848,0,5.922385698,0.181143158,58.11361387,0.161562983,11.11371476,11.27527774,112.2233069,4.437246444,221.7721329,2026.268455,37.34274388,2.669515112,151.0701115,2555.783511,175.1404343,144.750865,686.2415872,1006.132886,403.3397786,387.5193036,790.8590822,1.164259604,0.246984095,35.00341363,36.41465733,4458.579029,1028.13419,1366.833641,2063.611198
S12000047,2011,Fife,646.6248397,0.289810331,27.16578154,0,12.20458877,0.101176371,686.3861967,35.20919446,12.55472301,47.76391747,3870.83815,7.402791495,106.0784546,2133.614155,38.00277265,3.124037202,82.97556741,6242.035928,1688.503513,1395.522085,2385.780121,5469.80572,950.6380277,677.0046245,1627.642653,4.000847678,0.84873317,58.64897875,63.4985596,14137.13297,8698.283363,3267.232683,2171.616927
S12000045,2011,East Dunbartonshire,0.04370811,0.015400074,3.118236472,0,0.067522768,9.61E-04,3.245828063,0.121326847,1.653759774,1.775086621,33.93511657,0.50928291,9.098053843,470.6603776,52.4462012,0.237810217,8.33053397,575.2173763,81.27490361,67.17245305,795.3280642,943.7754209,188.7208069,195.7966533,384.5174602,0.00178386,3.78E-04,14.5782368,14.58039908,1923.111571,380.4319879,1019.573004,523.1065788
S12000042,2011,Dundee City,0.029778545,3.74E-04,3.89417486,0,0.004220178,0,3.92854807,0.404216676,2.139775707,2.543992383,172.260918,0.458683002,5.699243086,730.7119295,4.288362673,1.112443436,1.022801036,915.5543807,355.0215846,293.4198586,777.0344431,1425.475886,425.3505826,340.6252896,765.9758722,4.30E-04,9.12E-05,20.9544385,20.95495947,3134.433639,1249.085982,1150.347365,735.0002922
S12000041,2011,Angus,29.3566409,0.28591028,16.66434359,0.02087171,1.678638391,0.153868947,48.16027381,0,7.404459121,7.404459121,154.0365054,2.118232981,134.6797536,862.2236502,12.08625668,0.557528674,78.16688974,1243.868817,195.3852088,161.4828586,564.0564895,920.924557,283.1572256,276.570562,559.7277876,1.280220402,0.271583826,25.01910341,26.57090762,2806.656802,907.9313125,1024.394711,874.3307786
S12000040,2011,West Lothian,4.206827372,0.111514825,12.99736272,0,0.766117179,0.007589052,18.08941115,24.26536949,5.954364616,30.21973411,184.7166859,2.380503437,29.9231661,1418.02591,23.13006704,1.04613056,26.83568308,1686.058147,382.6891497,316.286674,1075.344674,1774.320498,587.8554802,302.3749921,890.2304723,0.136542906,0.028965985,26.12728258,26.29279147,4425.211053,1531.333234,1452.721842,1441.155977
S12000039,2011,West Dunbartonshire,0.01395243,0.014711299,2.031508117,0,0.211008638,9.28E-04,2.272108557,0.28288983,1.049494503,1.332384333,49.84606211,0.719585037,8.292223902,534.0435126,0.428437337,0.996243617,7.204936388,601.531001,161.5658271,133.5316617,526.2561165,821.3536053,231.1210326,165.281495,396.4025276,0,0,8.467574412,8.467574412,1831.359201,585.5088388,711.3784125,534.47195
S12000038,2011,Renfrewshire,0.022463554,0.088235228,4.2230323,0,0,0.001855834,4.335586916,0.210431662,2.237318063,2.447749725,122.6147155,0.730678731,12.09014536,1230.459558,25.69590311,0.703461693,17.03759682,1409.332059,333.5751621,275.6947215,1082.607472,1691.877356,525.4235246,326.567311,851.9908355,7.52E-04,1.60E-04,19.65583909,19.65675078,3979.640338,1276.103759,1447.381118,1256.155461
S12000036,2011,City of Edinburgh,0.649333126,0.646058339,9.919700481,0,1.110737699,0.00245236,12.32828201,0.565779659,5.260376069,5.826155729,195.743877,3.171882511,20.32066987,2711.815397,33.80838782,6.817797308,9.682723786,2981.360735,1091.955929,902.4847172,2802.007743,4796.44839,1569.721248,923.4233115,2493.144559,0.030179284,0.006402183,46.35595593,46.3925374,10335.50066,3782.589118,3807.287757,2745.623785
S12000035,2011,Argyll and Bute,13.48349642,1.115081086,41.84222787,0,6.970058838,0.067704987,63.4785692,0.323125966,17.69711008,18.02023605,227.619777,4.03083071,147.6143928,654.733438,5.605348328,63.6693347,108.9059194,1212.179041,76.00271646,62.81507176,337.0496467,475.8674349,226.7621856,296.6475633,523.4097489,0.737964676,0.156550599,29.81248829,30.70700357,2323.662034,792.6598182,870.663429,660.3387864
S12000034,2011,Aberdeenshire,64.97478403,1.095199752,63.08186598,0,10.95525108,0.271582178,140.378683,33.99429707,27.33890097,61.33319804,413.5901464,8.755021178,622.8726474,2032.68619,20.63998265,4.588995952,330.9565607,3434.089544,204.5658403,169.0705087,1049.008648,1422.644997,617.5418173,621.2651169,1238.806934,2.636787482,0.55936371,69.24191911,72.4380703,6369.691426,1863.556156,2452.809098,2053.326172
S12000033,2011,Aberdeen City,4.638083717,0.729097086,5.871519707,0,11.88910277,0.005733218,23.1335365,35.13676193,3.049673494,38.18643543,399.8621764,1.455594658,22.17023309,1056.86894,6.786513818,20.83223227,10.68027503,1518.655966,589.940516,487.5767285,1393.963112,2471.480356,826.4023552,465.3254573,1291.727813,0.905930846,0.192182663,25.07815342,26.17626693,5369.360373,2390.24677,1915.458149,1063.655454
S12000030,2011,Stirling,2.069040802,0.462266519,10.30995682,0,2.339882906,0.02369509,15.20484214,0,4.548374572,4.548374572,64.77417456,3.702941735,71.084693,963.3923627,23.11445414,2.357168249,59.28837151,1187.714166,424.2179896,350.609619,510.7309067,1285.558515,309.0072486,198.4929169,507.5001655,190.3802938,40.3869588,14.27452651,245.0417791,3245.567843,1449.619651,809.4413745,986.5068168
S12000029,2011,South Lanarkshire,10.25838676,0.272644416,29.30184703,0,1.849106035,0.039999966,41.72198421,18.04333409,12.99671049,31.04004458,259.3926081,2.624554498,130.4217558,2411.939231,12.1575803,2.437711046,114.799331,2933.772772,387.4104608,320.1887647,1906.134632,2613.733857,686.7484918,657.7051788,1344.453671,0.456520439,0.096845486,43.14522341,43.69858933,7008.420918,1804.618759,2779.705347,2424.096812
S12000028,2011,South Ayrshire,37.27840876,0.345843543,12.43876268,0,0.951965428,0.033869061,51.04884947,5.291342294,5.488385801,10.7797281,188.6532866,2.154046287,70.55024099,783.2303716,52.21992059,0.699734488,95.92875068,1193.436351,308.2401197,254.7557001,707.3189906,1270.31481,289.3761486,226.8680241,516.2441727,0.626706908,0.132948561,17.25367664,18.01333212,3059.837244,1184.468871,1039.918081,835.4502922
S12000027,2011,Shetland Islands,7.45113551,0.491976889,10.81520702,0,3.182417383,0.045468055,21.98620485,0,4.583945578,4.583945578,149.6597416,3.43339925,67.96192579,141.0447231,0,2.847740629,60.94619828,425.8937287,0,0,0,0,92.50371179,103.7300663,196.2337781,0.282834775,0.060000099,8.062563337,8.405398223,657.1030554,320.9046242,195.153708,141.0447231
S12000026,2011,Scottish Borders,52.20618081,0.344604029,45.48425605,0,2.528714505,0.107240986,100.6709964,0.646251932,19.24692174,19.89317367,133.2314712,3.466075421,213.7978016,892.8497845,0.925185306,1.53658842,259.4009942,1505.207901,152.9679992,126.4256897,519.7319193,799.1256082,315.1897989,272.7416177,587.9314166,2.524514393,0.535546284,32.75501948,35.81508016,3048.644176,1051.11167,1103.757536,893.7749698
S12000023,2011,Orkney Islands,4.498572423,0.431643973,19.39790403,0,5.002181545,0.056304831,29.3866068,0,8.096059261,8.096059261,65.94573841,2.881372496,82.13652263,95.70118571,0,4.52568443,112.9291483,364.119652,0,0,0,0,58.1031303,83.86052628,141.9636566,0.157006482,0.033307094,9.826798017,10.01711159,553.5830862,254.5640903,203.3178102,95.70118571
S12000021,2011,North Ayrshire,11.56635022,0.256519863,6.547083705,0,0.748877762,0.008119298,19.12695085,1.365806882,3.201808129,4.567615011,109.0419513,1.142056917,41.71832212,600.4634636,6.731758336,0.71880264,42.73274322,802.5490982,742.1468352,613.3729015,811.467152,2166.986889,490.0944392,271.5341249,761.6285641,1393.574879,295.6306565,20.6304786,1709.836015,5464.695132,3702.40094,1155.098969,607.195222
