Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"10/01/2023 00:00:00","10/01/2023","NTS System Input Physical, Actual (Energy), D+1","2840443374.0000","11/01/2023 12:01:01","L"
"10/01/2023 00:00:00","10/01/2023","System Entry Energy, STFergus-Mobil, D+1","130714136.0000","11/01/2023 12:01:01","L"
"10/01/2023 00:00:00","10/01/2023","System Entry Energy, STFergus-NSMP, D+1","200490000.0000","11/01/2023 12:01:01","L"
"10/01/2023 00:00:00","10/01/2023","System Entry Energy, STFergus-Shell, D+1","294453090.0000","11/01/2023 12:01:01","L"
"09/01/2023 00:00:00","09/01/2023","NTS System Input Physical, Actual (Energy), D+1","2883437049.0000","10/01/2023 14:01:01","A"
"09/01/2023 00:00:00","09/01/2023","System Entry Energy, STFergus-NSMP, D+1","207235009.0000","10/01/2023 14:01:01","A"
"09/01/2023 00:00:00","09/01/2023","NTS System Input Physical, Actual (Energy), D+1","2883442040.0000","10/01/2023 12:01:01","L"
"09/01/2023 00:00:00","09/01/2023","System Entry Energy, STFergus-Mobil, D+1","147867264.0000","10/01/2023 12:01:01","L"
"09/01/2023 00:00:00","09/01/2023","System Entry Energy, STFergus-NSMP, D+1","207240000.0000","10/01/2023 12:01:01","L"
"09/01/2023 00:00:00","09/01/2023","System Entry Energy, STFergus-Shell, D+1","299972604.0000","10/01/2023 12:01:01","L"
"08/01/2023 00:00:00","08/01/2023","NTS System Input Physical, Actual (Energy), D+1","2656907202.0000","09/01/2023 14:01:01","A"
"08/01/2023 00:00:00","08/01/2023","System Entry Energy, STFergus-NSMP, D+1","211774731.0000","09/01/2023 14:01:01","A"
"08/01/2023 00:00:00","08/01/2023","NTS System Input Physical, Actual (Energy), D+1","2658972471.0000","09/01/2023 12:01:01","L"
"08/01/2023 00:00:00","08/01/2023","System Entry Energy, STFergus-Mobil, D+1","137623776.0000","09/01/2023 12:01:01","L"
"08/01/2023 00:00:00","08/01/2023","System Entry Energy, STFergus-NSMP, D+1","213840000.0000","09/01/2023 12:01:01","L"
"08/01/2023 00:00:00","08/01/2023","System Entry Energy, STFergus-Shell, D+1","305700799.0000","09/01/2023 12:01:01","L"
"07/01/2023 00:00:00","07/01/2023","NTS System Input Physical, Actual (Energy), D+1","2536226980.0000","08/01/2023 14:01:00","A"
"07/01/2023 00:00:00","07/01/2023","NTS System Input Physical, Actual (Energy), D+1","2536254756.0000","08/01/2023 12:01:01","L"
"07/01/2023 00:00:00","07/01/2023","System Entry Energy, STFergus-Mobil, D+1","148187408.0000","08/01/2023 12:01:01","L"
"07/01/2023 00:00:00","07/01/2023","System Entry Energy, STFergus-NSMP, D+1","213840000.0000","08/01/2023 12:01:01","L"
"07/01/2023 00:00:00","07/01/2023","System Entry Energy, STFergus-Shell, D+1","309917346.0000","08/01/2023 12:01:01","L"
