SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
10-NOV-2018,20,31105,A,0,32101,0,28140,1506,5911,2180,13052,0,13,0,1998,617,-362,-21,0,0,0,0
10-NOV-2018,21,31332,A,0,32544,0,28330,1551,5911,2400,13052,0,12,0,1998,420,-452,-148,0,0,0,0
10-NOV-2018,22,31247,A,0,32476,0,28314,1595,5911,2390,13052,0,8,0,1998,410,-455,-166,0,0,0,0
10-NOV-2018,23,31242,A,0,32563,0,28347,1598,5911,2430,13052,0,7,0,1998,145,-455,-259,0,0,0,0
10-NOV-2018,24,31288,A,0,32583,0,28394,1600,5911,2550,13052,0,8,0,1998,135,-455,-232,0,0,0,0
10-NOV-2018,25,31654,A,0,33066,0,28710,1589,5911,2280,13052,0,7,0,1998,501,-455,-350,0,0,0,0
10-NOV-2018,26,31598,A,0,33032,0,28584,1577,5911,2130,13052,0,9,0,1998,518,-455,-370,0,0,0,0
10-NOV-2018,27,31651,A,0,32960,0,28612,1526,5911,2070,13052,0,7,0,1999,464,-455,-247,0,0,0,0
10-NOV-2018,28,31791,A,0,33075,0,28737,1474,5911,1680,13052,0,8,0,1998,462,-455,-221,0,0,0,0
10-NOV-2018,29,31948,A,0,33322,0,28853,1457,5911,1310,13052,0,7,0,1999,791,-455,-312,0,0,0,0
10-NOV-2018,30,32321,A,0,33691,0,29108,1439,5911,839,13052,0,8,0,1998,804,-455,-307,0,0,0,0
10-NOV-2018,31,32959,A,0,34352,0,29649,1417,5911,459,13052,0,6,0,1998,520,-455,-332,0,0,0,0
10-NOV-2018,32,33788,A,0,35165,0,30426,1395,5911,152,13052,0,5,0,1998,494,-455,-317,0,0,0,0
10-NOV-2018,33,35269,A,0,36795,0,31741,1400,5911,24,13052,0,5,0,1998,105,-455,-466,0,0,0,0
10-NOV-2018,34,36839,A,0,38440,0,33072,1405,5911,1,13052,0,11,0,1998,105,-455,-535,0,0,0,0
10-NOV-2018,35,38545,A,0,40140,0,34697,1390,5911,3,13052,0,4,0,1999,829,-455,-536,0,0,0,0
10-NOV-2018,36,38614,A,0,40209,0,34820,1374,5911,1,13052,0,5,0,1998,910,-455,-535,0,0,0,0
10-NOV-2018,37,38047,A,0,39643,0,34339,1373,5911,1,13052,0,6,0,1998,788,-455,-535,0,0,0,0
10-NOV-2018,38,37202,A,0,38799,0,33572,1372,5911,1,13052,0,6,0,1998,784,-455,-536,0,0,0,0
10-NOV-2018,39,36342,A,0,37945,0,32844,1364,5911,1,13052,0,12,0,1998,1032,-455,-536,0,0,0,0
10-NOV-2018,40,35134,A,0,36660,0,31775,1355,5911,0,13052,0,11,0,1998,1043,-426,-489,0,0,0,0
10-NOV-2018,41,34083,A,0,35491,0,30783,1345,5911,0,13052,0,13,0,1998,1058,-454,-341,0,0,0,0
10-NOV-2018,42,33037,A,0,34281,0,29911,1335,5911,0,13052,0,9,0,1998,1059,-403,-232,0,0,0,0
10-NOV-2018,43,31708,A,0,32832,0,28750,1322,5911,0,13052,0,5,0,1998,1003,-438,-81,0,0,0,0
10-NOV-2018,44,30610,A,0,31661,0,27747,1309,5911,0,13052,0,6,0,1998,1000,-424,-21,0,0,0,0
10-NOV-2018,45,29365,A,0,30556,0,26500,1296,5911,0,13052,0,7,0,1998,897,-437,-147,0,0,0,0
10-NOV-2018,46,28464,A,0,29652,0,25563,1283,5911,0,13052,0,9,0,1998,893,-428,-151,0,0,0,0
10-NOV-2018,47,26922,A,0,28004,0,24125,1239,5911,0,13052,0,15,0,1903,947,-354,-113,0,0,0,0
10-NOV-2018,48,25927,A,0,26947,0,23229,1194,5911,0,13052,0,39,0,1900,949,-269,-112,0,0,0,0
11-NOV-2018,1,25630,A,0,27136,0,23004,1200,5911,0,13052,0,774,0,1803,903,-122,-10,0,0,0,0
11-NOV-2018,2,25705,A,0,27476,0,23143,1206,5911,0,13052,0,1149,0,1801,900,-22,0,0,0,0,0
11-NOV-2018,3,25165,A,0,26977,0,22686,1212,5911,0,13052,0,1136,0,1801,900,-76,0,0,0,0,0
11-NOV-2018,4,24376,A,0,26264,0,21970,1217,5911,0,13052,0,1145,0,1801,901,-143,0,0,0,0,0
11-NOV-2018,5,23576,A,0,25600,0,21260,1217,5911,0,13052,0,1132,0,1706,718,-292,0,0,0,0,0
11-NOV-2018,6,23106,A,0,25186,0,20813,1217,5911,0,13052,0,1114,0,1703,710,-366,0,0,0,0,0
11-NOV-2018,7,22614,A,0,24666,0,20289,1199,5911,0,13052,0,1117,0,1704,710,-335,0,0,0,0,0
11-NOV-2018,8,22066,A,0,24118,0,19734,1181,5911,0,13052,0,1103,0,1704,710,-346,-3,0,0,0,0
11-NOV-2018,9,21880,A,0,24063,0,19560,1187,5911,0,13052,0,1106,0,1704,709,-382,-95,0,0,0,0
11-NOV-2018,10,21802,A,0,23997,0,19470,1192,5911,0,13052,0,1099,0,1704,710,-400,-96,0,0,0,0
11-NOV-2018,11,21803,A,0,23936,0,19491,1200,5911,0,13052,0,1090,0,1704,710,-251,-192,0,0,0,0
11-NOV-2018,12,22206,A,0,24020,0,19837,1208,5911,0,13052,0,1032,0,1703,710,-100,-82,0,0,0,0
11-NOV-2018,13,23212,A,0,24896,0,20717,1224,5911,0,13052,0,1084,0,1703,710,80,32,0,0,0,0
11-NOV-2018,14,23993,A,0,25387,0,21472,1240,5911,0,13052,0,794,0,1701,710,95,35,0,0,0,0
11-NOV-2018,15,25049,A,0,26294,0,22381,1260,5911,1,13052,0,550,0,1894,754,-28,-67,0,0,0,0
11-NOV-2018,16,25757,A,0,26668,0,23027,1280,5911,66,13052,0,151,0,1897,756,39,-160,0,0,0,0
11-NOV-2018,17,27260,A,0,27908,0,24389,1319,5911,369,13052,0,11,0,1996,989,15,-37,0,0,0,0
11-NOV-2018,18,28581,A,0,29192,0,25589,1357,5911,879,13052,0,11,0,1998,1000,65,0,0,0,0,0
11-NOV-2018,19,29409,A,0,30019,0,26264,1405,5911,1450,13052,0,10,0,1998,1056,213,35,0,0,0,0
11-NOV-2018,20,29706,A,0,30317,0,26439,1452,5911,2020,13052,0,11,0,1998,1059,269,32,0,0,0,0
11-NOV-2018,21,29698,A,0,30353,0,26348,1486,5911,2530,13052,0,55,0,1998,1052,270,20,0,0,0,0
11-NOV-2018,22,29610,A,0,30298,0,26239,1520,5911,3060,13052,0,88,0,1998,1057,270,43,0,0,0,0
11-NOV-2018,23,29083,A,0,29770,0,25691,1549,5911,3600,13052,0,87,0,1998,677,245,128,0,0,0,0
11-NOV-2018,24,29708,A,0,30389,0,26208,1578,5911,3840,13052,0,81,0,1998,658,199,201,0,0,0,0
11-NOV-2018,25,29879,A,0,30636,0,26351,1598,5911,3890,13052,0,157,0,1998,743,207,272,0,0,0,0
11-NOV-2018,26,30011,A,0,30765,0,26508,1618,5911,3590,13052,0,154,0,1998,747,218,304,0,0,0,0
11-NOV-2018,27,30067,A,0,30821,0,26584,1586,5911,3210,13052,0,154,0,1998,979,229,452,0,0,0,0
11-NOV-2018,28,30017,A,0,30771,0,26607,1553,5911,2930,13052,0,154,0,1998,988,241,504,0,0,0,0
11-NOV-2018,29,30654,A,0,31407,0,27289,1512,5911,2480,13052,0,153,0,1998,854,269,504,0,0,0,0
11-NOV-2018,30,31249,A,0,32002,0,27951,1470,5911,1830,13052,0,153,0,1998,848,269,464,0,0,0,0
11-NOV-2018,31,32388,A,0,32998,0,29116,1454,5911,1130,13052,0,10,0,1998,643,269,319,0,0,0,0
11-NOV-2018,32,33838,A,0,34443,0,30520,1438,5911,367,13052,0,5,0,1998,635,269,325,0,0,0,0
11-NOV-2018,33,35777,A,0,36384,0,32296,1453,5911,29,13052,0,7,0,1998,789,269,468,0,0,0,0
11-NOV-2018,34,38210,A,0,38817,0,34497,1468,5911,0,13052,0,7,0,1998,790,258,440,0,0,0,0
11-NOV-2018,35,39625,A,0,40231,0,35759,1496,5911,1,13052,0,6,0,1998,1007,141,291,0,0,0,0
11-NOV-2018,36,39403,A,0,40009,0,35577,1523,5911,2,13052,0,6,0,1998,1018,96,213,0,0,0,0
11-NOV-2018,37,38589,A,0,39193,0,34959,1558,5911,1,13052,0,4,0,1998,888,213,66,0,0,0,0
11-NOV-2018,38,37776,A,0,38382,0,34197,1592,5911,0,13052,0,6,0,1998,881,203,71,0,0,0,0
11-NOV-2018,39,36885,A,0,37493,0,33420,1618,5911,0,13052,0,8,0,1998,703,218,222,0,0,0,0
11-NOV-2018,40,35615,A,0,36223,0,32304,1643,5911,0,13052,0,8,0,1999,696,269,272,0,0,0,0
11-NOV-2018,41,34408,A,0,35015,0,31243,1665,5911,0,13052,0,7,0,1999,778,212,342,0,0,0,0
11-NOV-2018,42,33287,A,0,33894,0,30368,1687,5911,0,13052,0,7,0,1999,781,205,346,0,0,0,0
11-NOV-2018,43,31627,A,0,32234,0,28833,1704,5911,0,13052,0,7,0,1574,755,269,336,0,0,0,0
11-NOV-2018,44,30148,A,0,30754,0,27478,1720,5911,0,13052,0,6,0,1573,752,270,276,0,0,0,0
11-NOV-2018,45,28475,A,0,29084,0,25917,1739,5911,0,13052,0,9,0,543,331,262,414,0,0,0,0
11-NOV-2018,46,26830,A,0,27448,0,24485,1757,5911,0,13052,0,18,0,498,311,154,410,0,0,0,0
11-NOV-2018,47,25136,A,0,26247,0,22892,1747,5911,0,13052,0,511,0,1578,680,147,321,0,0,0,0
11-NOV-2018,48,23942,A,0,25287,0,21833,1737,5911,0,13052,0,745,0,1606,697,168,286,0,0,0,0
12-NOV-2018,1,23633,A,0,25284,0,21654,1748,5911,0,13052,0,1051,0,1555,689,168,433,0,0,0,0
12-NOV-2018,2,23838,A,0,25477,0,21877,1758,5911,0,13052,0,1039,0,1554,689,168,504,0,0,0,0
12-NOV-2018,3,23559,A,0,25405,0,21630,1760,5911,0,13052,0,1246,0,1554,711,168,504,0,0,0,0
12-NOV-2018,4,23051,A,0,24903,0,21113,1761,5911,0,13052,0,1252,0,1554,712,119,504,0,0,0,0
12-NOV-2018,5,22505,A,0,24346,0,20587,1770,5911,0,13052,0,1241,0,1554,712,166,504,0,0,0,0
12-NOV-2018,6,22164,A,0,24002,0,20291,1779,5911,0,13052,0,1238,0,1554,712,148,504,0,0,0,0
12-NOV-2018,7,21844,A,0,23687,0,19961,1757,5911,0,13052,0,1243,0,1563,696,150,485,0,0,0,0
12-NOV-2018,8,21347,A,0,23176,0,19502,1735,5911,0,13052,0,1229,0,1564,696,125,484,0,0,0,0
12-NOV-2018,9,21341,A,0,23164,0,19524,1744,5911,0,13052,0,1223,0,1429,660,141,504,0,0,0,0
12-NOV-2018,10,21588,A,0,23405,0,19825,1752,5911,0,13052,0,1217,0,1425,645,138,504,0,0,0,0
12-NOV-2018,11,22584,A,0,24365,0,20770,1757,5911,0,13052,0,1181,0,1536,122,169,504,0,0,0,0
12-NOV-2018,12,24040,A,0,25699,0,22140,1761,5911,0,13052,0,1059,0,1523,110,169,504,0,0,0,0
12-NOV-2018,13,27498,A,0,28463,0,25389,1756,5911,0,13052,0,365,0,1997,565,170,504,0,0,0,0
12-NOV-2018,14,30853,A,0,31465,0,28429,1751,5911,0,13052,0,12,0,1895,565,169,455,0,0,0,0
12-NOV-2018,15,34106,A,0,34717,0,31332,1773,5911,1,13052,0,11,0,336,3,170,309,0,0,0,0
12-NOV-2018,16,35706,A,0,36317,0,32778,1795,5911,49,13052,0,11,0,280,0,168,215,0,0,0,0
12-NOV-2018,17,36171,A,0,37339,0,33186,1835,5911,429,13052,0,13,0,890,-555,78,66,0,0,0,0
12-NOV-2018,18,35929,A,0,37196,0,32963,1875,5911,1110,13052,0,14,0,908,-653,39,0,0,0,0,0
12-NOV-2018,19,35648,A,0,37208,0,32737,1909,5911,1700,13052,0,12,0,633,-866,-82,0,0,0,0,0
12-NOV-2018,20,35194,A,0,36778,0,32248,1943,5911,2380,13052,0,12,0,641,-876,-96,0,0,0,0,0
12-NOV-2018,21,34486,A,0,36500,0,31492,2007,5911,2920,13052,0,12,0,-246,-1064,-92,0,0,0,0,0
12-NOV-2018,22,33857,A,0,35888,0,30923,2070,5911,3410,13052,0,11,0,-266,-1071,-83,0,0,0,0,0
12-NOV-2018,23,33613,A,0,35598,0,30692,2107,5911,3630,13052,0,6,0,-267,-1018,-94,0,0,0,0,0
12-NOV-2018,24,33349,A,0,35349,0,30411,2143,5911,3750,13052,0,7,0,-264,-1015,-114,0,0,0,0,0
12-NOV-2018,25,33360,A,0,35314,0,30444,2167,5911,3450,13052,0,7,0,-546,-632,-169,0,0,0,0,0
12-NOV-2018,26,33586,A,0,35438,0,30645,2191,5911,3000,13052,0,7,0,-533,-613,-99,0,0,0,0,0
12-NOV-2018,27,33733,A,0,36399,0,30778,2166,5911,2770,13052,0,7,0,-1774,-285,40,0,0,0,0,0
12-NOV-2018,28,34205,A,0,36891,0,31285,2141,5911,2400,13052,0,7,0,-1809,-270,65,0,0,0,0,0
12-NOV-2018,29,34745,A,0,37362,0,31838,2113,5911,1900,13052,0,7,0,-1632,-378,41,0,0,0,0,0
12-NOV-2018,30,35379,A,0,38016,0,32399,2084,5911,1300,13052,0,8,0,-1642,-387,34,0,0,0,0,0
12-NOV-2018,31,35949,A,0,37558,0,32932,2033,5911,714,13052,3,6,0,72,-922,-81,0,0,0,0,0
12-NOV-2018,32,37476,A,0,39173,0,34416,1982,5911,221,13052,0,3,0,136,-949,-145,36,0,0,0,0
12-NOV-2018,33,39186,A,0,40685,0,35947,1973,5911,14,13052,0,9,0,1791,-575,-283,-32,0,0,0,0
12-NOV-2018,34,41513,A,0,43014,0,37996,1963,5911,1,13052,0,5,0,1999,-527,-293,-76,0,0,0,0
12-NOV-2018,35,42912,A,0,44166,0,39275,1963,5911,2,13052,0,5,0,1999,629,-420,-229,0,0,0,0
12-NOV-2018,36,42821,A,0,44201,0,39238,1962,5911,0,13052,0,5,0,1999,761,-454,-321,0,0,0,0
12-NOV-2018,37,42026,A,0,43531,0,38590,1970,5911,0,13052,0,6,0,1999,720,-450,-449,0,0,0,0
12-NOV-2018,38,41306,A,0,42749,0,37916,1978,5911,1,13052,0,5,0,1999,720,-455,-383,0,0,0,0
12-NOV-2018,39,40409,A,0,41703,0,37099,1956,5911,1,13052,0,8,0,1402,1042,-454,-232,0,0,0,0
12-NOV-2018,40,39217,A,0,40290,0,35996,1934,5911,0,13052,0,7,0,1371,1058,-385,-81,0,0,0,0
12-NOV-2018,41,37693,A,0,38536,0,34538,1938,5911,0,13052,0,9,0,1407,1058,-234,13,0,0,0,0
12-NOV-2018,42,35875,A,0,36579,0,32867,1941,5911,0,13052,0,7,0,1414,1059,-97,0,0,0,0,0
12-NOV-2018,43,34135,A,0,34796,0,31244,1922,5911,0,13052,0,7,0,1038,1004,-54,0,0,0,0,0
12-NOV-2018,44,32081,A,0,32853,0,29362,1903,5911,0,13052,0,7,0,1042,1000,-165,0,0,0,0,0
12-NOV-2018,45,29682,A,0,30348,0,27108,1893,5911,0,13052,0,6,0,174,999,-60,27,0,0,0,0
12-NOV-2018,46,27885,A,0,28518,0,25390,1882,5911,0,13052,0,15,0,117,1001,-18,0,0,0,0,0
12-NOV-2018,47,25958,A,0,26900,0,23584,1858,5911,0,13052,0,342,0,1660,859,73,0,0,0,0,0
12-NOV-2018,48,24775,A,0,25633,0,22481,1833,5911,0,13052,0,258,0,1713,854,113,65,0,0,0,0
13-NOV-2018,1,24221,A,0,24932,0,22040,1834,5911,0,13052,0,111,0,1360,670,113,218,0,0,0,0
13-NOV-2018,2,24495,A,0,25115,0,22322,1834,5911,0,13052,0,20,0,1354,662,113,324,0,0,0,0
13-NOV-2018,3,24232,A,0,25580,0,22043,1823,5911,0,13052,0,748,0,1354,662,113,337,0,0,0,0
13-NOV-2018,4,23599,A,0,25266,0,21527,1811,5911,0,13052,0,1067,0,1355,662,113,272,0,0,0,0
13-NOV-2018,5,23150,A,0,25000,0,21156,1809,5911,0,13052,0,1250,0,1356,662,113,120,0,0,0,0
13-NOV-2018,6,22765,A,0,24524,0,20785,1807,5911,0,13052,0,1159,0,1357,662,113,39,0,0,0,0
13-NOV-2018,7,22474,A,0,24314,0,20459,1802,5911,0,13052,0,1240,0,1356,662,113,0,0,0,0,0
13-NOV-2018,8,22144,A,0,23979,0,20143,1797,5911,0,13052,0,1235,0,1356,656,86,0,0,0,0,0
13-NOV-2018,9,21987,A,0,23860,0,20064,1816,5911,0,13052,0,1219,0,1356,661,-54,0,0,0,0,0
13-NOV-2018,10,22193,A,0,24079,0,20307,1834,5911,0,13052,0,1218,0,1353,660,-54,-14,0,0,0,0
13-NOV-2018,11,23149,A,0,24819,0,21187,1842,5911,0,13052,0,1070,0,1644,553,74,64,0,0,0,0
13-NOV-2018,12,24509,A,0,26158,0,22467,1850,5911,0,13052,0,1049,0,1651,548,111,84,0,0,0,0
13-NOV-2018,13,27782,A,0,28617,0,25524,1867,5911,0,13052,0,235,0,1872,271,111,179,0,0,0,0
13-NOV-2018,14,31079,A,0,31693,0,28590,1884,5911,0,13052,0,14,0,1971,259,63,82,0,0,0,0
13-NOV-2018,15,34300,A,0,35060,0,31540,1892,5911,1,13052,0,11,0,1574,160,-84,-65,0,0,0,0
13-NOV-2018,16,35600,A,0,36560,0,32716,1899,5911,149,13052,0,12,0,1571,157,-242,-106,0,0,0,0
13-NOV-2018,17,35850,A,0,37029,0,32919,1926,5911,752,13052,0,12,0,1835,498,-392,-175,0,0,0,0
13-NOV-2018,18,35193,A,0,36469,0,32287,1953,5911,1570,13052,0,11,0,1712,514,-455,-210,0,0,0,0
13-NOV-2018,19,34687,A,0,35947,0,31778,1962,5911,2390,13052,0,12,0,464,733,-455,-193,0,0,0,0
13-NOV-2018,20,33982,A,0,35250,0,31080,1970,5911,3010,13052,0,12,0,449,743,-455,-201,0,0,0,0
13-NOV-2018,21,33228,A,0,34695,0,30297,2008,5911,3610,13052,0,10,0,-354,926,-450,-53,0,0,0,0
13-NOV-2018,22,32689,A,0,34100,0,29759,2046,5911,4020,13052,0,8,0,-373,933,-406,-24,0,0,0,0
13-NOV-2018,23,32542,A,0,33808,0,29592,2045,5911,4270,13052,0,7,0,-368,1053,-291,0,0,0,0,0
13-NOV-2018,24,32483,A,0,33674,0,29507,2043,5911,4250,13052,0,7,0,-371,1059,-213,0,0,0,0,0
13-NOV-2018,25,32959,A,0,33638,0,29998,2014,5911,3980,13052,0,7,0,401,1003,-72,0,0,0,0,0
13-NOV-2018,26,33034,A,0,33660,0,30102,1985,5911,3650,13052,0,6,0,480,1000,-20,31,0,0,0,0
13-NOV-2018,27,33297,A,0,33903,0,30375,1892,5911,3300,13052,0,6,0,639,884,49,169,0,0,0,0
13-NOV-2018,28,33701,A,0,34308,0,30708,1798,5911,2750,13052,0,7,0,643,878,113,193,0,0,0,0
13-NOV-2018,29,34235,A,0,34841,0,31241,1712,5911,2220,13052,0,6,0,487,675,113,329,0,0,0,0
13-NOV-2018,30,34961,A,0,35567,0,31967,1626,5911,1490,13052,0,6,0,506,665,113,365,0,0,0,0
13-NOV-2018,31,35716,A,0,36321,0,32689,1576,5911,733,13052,0,5,0,7,369,113,459,0,0,0,0
13-NOV-2018,32,37444,A,0,38048,0,34328,1525,5911,175,13052,0,4,0,4,346,107,501,0,0,0,0
13-NOV-2018,33,39342,A,0,40083,0,36000,1548,5911,11,13052,0,10,0,1765,-131,30,410,0,0,0,0
13-NOV-2018,34,41938,A,0,42684,0,38304,1570,5911,6,13052,0,4,0,1999,-142,102,380,0,0,0,0
13-NOV-2018,35,42666,A,0,43270,0,39009,1614,5911,4,13052,0,4,0,1519,664,113,234,0,0,0,0
13-NOV-2018,36,42720,A,0,43323,0,39139,1657,5911,4,13052,0,3,0,1513,812,111,164,0,0,0,0
13-NOV-2018,37,42492,A,0,43097,0,39022,1688,5911,2,13052,0,5,0,1324,931,111,94,0,0,0,0
13-NOV-2018,38,41936,A,0,42545,0,38587,1719,5911,0,13052,0,9,0,1282,936,84,173,0,0,0,0
13-NOV-2018,39,40980,A,0,41591,0,37777,1756,5911,0,13052,0,11,0,1921,1029,112,324,0,0,0,0
13-NOV-2018,40,39650,A,0,40261,0,36613,1792,5911,0,13052,0,11,0,1975,1034,112,468,0,0,0,0
13-NOV-2018,41,37906,A,0,38520,0,34996,1839,5911,0,13052,0,14,0,1884,1034,112,504,0,0,0,0
13-NOV-2018,42,36043,A,0,36654,0,33390,1886,5911,0,13052,0,11,0,1886,1034,112,504,0,0,0,0
13-NOV-2018,43,34252,A,0,34862,0,31787,1916,5911,0,13052,0,10,0,1908,1002,112,504,0,0,0,0
13-NOV-2018,44,32049,A,0,32660,0,29782,1946,5911,0,13052,0,11,0,1910,1000,112,504,0,0,0,0
13-NOV-2018,45,29685,A,0,30295,0,27621,1970,5911,0,13052,0,10,0,1750,1001,112,504,0,0,0,0
13-NOV-2018,46,27631,A,0,28243,0,25754,1994,5911,0,13052,0,12,0,1747,999,111,504,0,0,0,0
13-NOV-2018,47,25896,A,0,26511,0,24063,2036,5911,0,13052,0,15,0,1511,769,86,504,0,0,0,0
13-NOV-2018,48,24544,A,0,25165,0,22821,2078,5911,0,13052,0,21,0,1504,759,85,504,0,0,0,0
14-NOV-2018,1,24113,A,0,24729,0,22443,2116,5911,0,13052,0,16,0,1504,759,85,504,0,0,0,0
14-NOV-2018,2,24107,A,0,24728,0,22573,2153,5911,0,13052,0,21,0,1504,760,85,504,0,0,0,0
14-NOV-2018,3,23651,A,0,24660,0,22215,2190,5911,0,13052,0,409,0,1504,759,85,504,0,0,0,0
14-NOV-2018,4,22935,A,0,24552,0,21492,2226,5911,0,13052,0,1017,0,1504,759,85,504,0,0,0,0
14-NOV-2018,5,22316,A,0,23895,0,20902,2232,5911,0,13052,0,979,0,1503,653,85,504,0,0,0,0
14-NOV-2018,6,21934,A,0,23471,0,20530,2237,5911,0,13052,0,937,0,1514,646,85,504,0,0,0,0
14-NOV-2018,7,21467,A,0,23168,0,20000,2274,5911,0,13052,0,1101,0,794,206,85,504,0,0,0,0
14-NOV-2018,8,21061,A,0,22907,0,19716,2311,5911,0,13052,0,1246,0,783,187,85,504,0,0,0,0
14-NOV-2018,9,20937,A,0,22771,0,19704,2334,5911,0,13052,0,1234,0,397,707,85,504,0,0,0,0
14-NOV-2018,10,21075,A,0,22902,0,19823,2357,5911,0,13052,0,1227,0,386,735,85,504,0,0,0,0
14-NOV-2018,11,21986,A,0,23584,0,20658,2371,5911,0,13052,0,998,0,303,452,85,504,0,0,0,0
14-NOV-2018,12,23615,A,0,25183,0,21988,2385,5911,0,13052,0,968,0,309,422,85,504,0,0,0,0
14-NOV-2018,13,27079,A,0,28132,0,25209,2389,5911,0,13052,0,197,0,-256,3,85,504,0,0,0,0
14-NOV-2018,14,30284,A,0,31180,0,28241,2392,5911,0,13052,0,16,0,-280,0,85,504,0,0,0,0
14-NOV-2018,15,33574,A,0,34187,0,31227,2386,5911,1,13052,0,13,0,92,0,85,504,0,0,0,0
14-NOV-2018,16,35101,A,0,35713,0,32576,2379,5911,48,13052,0,12,0,97,0,85,504,0,0,0,0
14-NOV-2018,17,35492,A,0,36103,0,32864,2413,5911,291,13052,0,11,0,267,382,85,504,0,0,0,0
14-NOV-2018,18,34959,A,0,35571,0,32371,2447,5911,682,13052,0,12,0,273,423,85,504,0,0,0,0
14-NOV-2018,19,34840,A,0,35451,0,32187,2483,5911,1200,13052,0,11,0,152,105,85,504,0,0,0,0
14-NOV-2018,20,34454,A,0,35071,0,31770,2518,5911,1690,13052,0,17,0,152,102,85,504,0,0,0,0
14-NOV-2018,21,33886,A,0,34604,0,31162,2562,5911,2070,13052,0,11,0,28,-107,85,489,0,0,0,0
14-NOV-2018,22,33548,A,0,34274,0,30875,2605,5911,2390,13052,0,11,0,0,-115,85,491,0,0,0,0
14-NOV-2018,23,33327,A,0,34059,0,30623,2613,5911,2690,13052,0,11,0,0,-121,76,488,0,0,0,0
14-NOV-2018,24,33085,A,0,33818,0,30353,2620,5911,2970,13052,0,11,0,-1,-121,85,504,0,0,0,0
14-NOV-2018,25,33179,A,0,33888,0,30453,2601,5911,3080,13052,0,11,0,-96,-2,85,474,0,0,0,0
14-NOV-2018,26,32967,A,0,33685,0,30277,2581,5911,3030,13052,0,11,0,-107,0,86,474,0,0,0,0
14-NOV-2018,27,33162,A,0,33773,0,30531,2505,5911,2780,13052,0,11,0,241,0,86,504,0,0,0,0
14-NOV-2018,28,33299,A,0,33910,0,30718,2429,5911,2420,13052,0,11,0,244,0,86,504,0,0,0,0
14-NOV-2018,29,33778,A,0,34392,0,31274,2373,5911,1920,13052,0,14,0,485,0,86,504,0,0,0,0
14-NOV-2018,30,34393,A,0,35008,0,31870,2317,5911,1390,13052,0,15,0,495,0,86,504,0,0,0,0
14-NOV-2018,31,35311,A,0,36168,0,32729,2268,5911,853,13052,0,11,0,235,-246,86,504,0,0,0,0
14-NOV-2018,32,36881,A,0,37753,0,34183,2218,5911,299,13052,0,8,0,198,-264,86,479,0,0,0,0
14-NOV-2018,33,38881,A,0,39489,0,35906,2185,5911,23,13052,0,8,0,1809,465,72,353,0,0,0,0
14-NOV-2018,34,41498,A,0,42108,0,38374,2151,5911,4,13052,0,10,0,2001,543,72,321,0,0,0,0
14-NOV-2018,35,42625,A,0,43232,0,39393,2132,5911,1,13052,0,7,0,2000,1033,72,175,0,0,0,0
14-NOV-2018,36,42350,A,0,42958,0,39125,2113,5911,2,13052,0,8,0,2000,1057,71,37,0,0,0,0
14-NOV-2018,37,41725,A,0,42330,0,38723,2110,5911,2,13052,0,5,0,2000,1058,17,0,0,0,0,0
14-NOV-2018,38,41302,A,0,41910,0,38381,2107,5911,0,13052,0,8,0,2001,1058,17,27,0,0,0,0
14-NOV-2018,39,40567,A,0,41184,0,37785,2091,5911,0,13052,0,17,0,2000,1058,81,167,0,0,0,0
14-NOV-2018,40,39406,A,0,40020,0,36736,2074,5911,0,13052,0,14,0,2000,1057,87,246,0,0,0,0
14-NOV-2018,41,37993,A,0,38610,0,35419,2076,5911,0,13052,0,17,0,2000,1058,87,393,0,0,0,0
14-NOV-2018,42,36274,A,0,36897,0,33910,2077,5911,0,13052,0,23,0,2000,1058,87,434,0,0,0,0
14-NOV-2018,43,34454,A,0,35073,0,32239,2049,5911,0,13052,0,19,0,2000,1003,87,498,0,0,0,0
14-NOV-2018,44,32339,A,0,32958,0,30168,2020,5911,0,13052,0,19,0,2000,1000,87,504,0,0,0,0
14-NOV-2018,45,30334,A,0,30950,0,28336,1989,5911,0,13052,0,16,0,1848,924,87,504,0,0,0,0
14-NOV-2018,46,28440,A,0,29057,0,26649,1958,5911,0,13052,0,17,0,1847,921,87,504,0,0,0,0
14-NOV-2018,47,26476,A,0,27086,0,24827,1912,5911,0,13052,0,10,0,1513,765,114,504,0,0,0,0
14-NOV-2018,48,25399,A,0,26016,0,23801,1865,5911,0,13052,0,17,0,1505,759,118,504,0,0,0,0
15-NOV-2018,1,25050,A,0,25666,0,23487,1843,5911,0,13052,0,16,0,1506,760,118,504,0,0,0,0
15-NOV-2018,2,25266,A,0,25884,0,23747,1821,5911,0,13052,0,18,0,1506,760,118,504,0,0,0,0
